tus,erg,typ,adr,dau,det,kev,cal_abc,remove_VD
-785853.3888888889,2227,0,3,1,3,37963.062,"0.002895, 10.584500, 33.544000",False
-783617.3333333334,33,0,3,1,3,385.9852,"0.002895, 10.584500, 33.544000",False
-782798.25,71,0,3,1,3,799.6372,"0.002895, 10.584500, 33.544000",False
-782423.3611111111,46,0,3,1,3,526.5568,"0.002895, 10.584500, 33.544000",False
-779879.5833333334,71,0,3,1,3,799.6372,"0.002895, 10.584500, 33.544000",False
-776363.6666666666,65,0,3,1,3,733.7679,"0.002895, 10.584500, 33.544000",False
-775940.3888888889,45,0,3,1,3,515.7089,"0.002895, 10.584500, 33.544000",False
-775275.7222222222,34,0,3,1,3,396.7636,"0.002895, 10.584500, 33.544000",False
-774324.8888888889,1773,0,3,1,3,27900.379,"0.002895, 10.584500, 33.544000",False
-771719.8888888889,116,0,3,1,3,1300.3011,"0.002895, 10.584500, 33.544000",False
-770303.8333333334,39,0,3,1,3,450.7428,"0.002895, 10.584500, 33.544000",False
-770228.9166666666,37,0,3,1,3,429.1338,"0.002895, 10.584500, 33.544000",False
-766978.6944444445,92,0,3,1,3,1031.8213,"0.002895, 10.584500, 33.544000",False
-766500.4722222222,75,0,3,1,3,843.6659,"0.002895, 10.584500, 33.544000",False
-763758.1944444445,342,0,3,1,3,3992.0538,"0.002895, 10.584500, 33.544000",False
-759370.8611111111,1593,0,3,1,3,24241.1464,"0.002895, 10.584500, 33.544000",False
-758120.1388888889,91,0,3,1,3,1020.707,"0.002895, 10.584500, 33.544000",False
-757169.8888888889,161,0,3,1,3,1812.6898,"0.002895, 10.584500, 33.544000",False
-755312.8888888889,2063,0,3,1,3,34190.3978,"0.002895, 10.584500, 33.544000",False
-754856.8055555555,95,0,3,1,3,1065.1989,"0.002895, 10.584500, 33.544000",False
-754678.8055555555,29,0,3,1,3,342.9292,"0.002895, 10.584500, 33.544000",False
-753024.6944444445,264,0,3,1,3,3029.6219,"0.002895, 10.584500, 33.544000",False
-753007.6944444445,81,0,3,1,3,909.8826,"0.002895, 10.584500, 33.544000",False
-751690.5,322,0,3,1,3,3741.9182,"0.002895, 10.584500, 33.544000",False
-750412.0555555555,78,0,3,1,3,876.7482,"0.002895, 10.584500, 33.544000",False
-749200.4166666666,333,0,3,1,3,3879.2062,"0.002895, 10.584500, 33.544000",False
-748500.5555555555,74,0,3,1,3,832.65,"0.002895, 10.584500, 33.544000",False
-748434.8055555555,21,0,3,1,3,257.0952,"0.002895, 10.584500, 33.544000",False
-747670.2777777778,1633,0,3,1,3,25038.0972,"0.002895, 10.584500, 33.544000",False
-741808.1111111111,1512,0,3,1,3,22655.6949,"0.002895, 10.584500, 33.544000",False
-741534.5277777778,127,0,3,1,3,1424.469,"0.002895, 10.584500, 33.544000",False
-738683.6111111111,1961,0,3,1,3,31922.5318,"0.002895, 10.584500, 33.544000",False
-735924.8333333334,124,0,3,1,3,1390.5355,"0.002895, 10.584500, 33.544000",False
-735553.9166666666,57,0,3,1,3,646.2664,"0.002895, 10.584500, 33.544000",False
-727984.8888888889,33,0,3,1,3,385.9852,"0.002895, 10.584500, 33.544000",False
-726929.2222222222,239,0,3,1,3,2728.6048,"0.002895, 10.584500, 33.544000",False
-726270.6666666666,60,0,3,1,3,679.036,"0.002895, 10.584500, 33.544000",False
-724737.1111111111,34,0,3,1,3,396.7636,"0.002895, 10.584500, 33.544000",False
-724195.5833333334,81,0,3,1,3,909.8826,"0.002895, 10.584500, 33.544000",False
-724068.2222222222,37,0,3,1,3,429.1338,"0.002895, 10.584500, 33.544000",False
-723105.5277777778,2003,0,3,1,3,32849.0636,"0.002895, 10.584500, 33.544000",False
-722996.4166666666,119,0,3,1,3,1334.0956,"0.002895, 10.584500, 33.544000",False
-722234.0,2277,0,3,1,3,39144.241,"0.002895, 10.584500, 33.544000",False
-722222.9722222222,29,3,3,1,3,-999.0,"0.002895, 10.584500, 33.544000",True
-722222.6666666666,720,1,3,1,3,8729.741,"0.002895, 10.584500, 33.544000",True
-722158.1388888889,205,0,3,1,3,2325.0289,"0.002895, 10.584500, 33.544000",False
-721749.2777777778,1562,0,3,1,3,23629.8814,"0.002895, 10.584500, 33.544000",False
-721022.5555555555,1960,0,3,1,3,31900.596,"0.002895, 10.584500, 33.544000",False
-719614.7777777778,277,0,3,1,3,3187.581,"0.002895, 10.584500, 33.544000",False
-716707.9722222222,31,0,3,1,3,364.4456,"0.002895, 10.584500, 33.544000",False
-716104.6944444445,38,0,3,1,3,439.9354,"0.002895, 10.584500, 33.544000",False
-715678.1944444445,1903,0,3,1,3,30659.8266,"0.002895, 10.584500, 33.544000",False
-714761.8611111111,34,0,3,1,3,396.7636,"0.002895, 10.584500, 33.544000",False
-713974.8611111111,797,0,3,1,3,10308.3206,"0.002895, 10.584500, 33.544000",False
-713023.3333333334,23,0,3,1,3,278.519,"0.002895, 10.584500, 33.544000",False
-711103.4166666666,23,0,3,1,3,278.519,"0.002895, 10.584500, 33.544000",False
-710721.2777777778,190,0,3,1,3,2149.1085,"0.002895, 10.584500, 33.544000",False
-703706.3055555555,78,0,3,1,3,876.7482,"0.002895, 10.584500, 33.544000",False
-702073.6944444445,591,0,3,1,3,7300.152,"0.002895, 10.584500, 33.544000",False
-699459.2777777778,26,0,3,1,3,310.698,"0.002895, 10.584500, 33.544000",False
-697891.4166666666,57,0,3,1,3,646.2664,"0.002895, 10.584500, 33.544000",False
-695226.6388888889,1907,0,3,1,3,30746.2844,"0.002895, 10.584500, 33.544000",False
-695207.3888888889,1382,0,3,1,3,20190.553,"0.002895, 10.584500, 33.544000",True
-695019.1111111111,101,0,3,1,3,1132.1104,"0.002895, 10.584500, 33.544000",False
-693056.1388888889,1934,0,3,1,3,31332.2976,"0.002895, 10.584500, 33.544000",False
-690742.4166666666,75,0,3,1,3,843.6659,"0.002895, 10.584500, 33.544000",False
-690534.4722222222,29,0,3,1,3,342.9292,"0.002895, 10.584500, 33.544000",False
-687901.5,157,0,3,1,3,1766.6694,"0.002895, 10.584500, 33.544000",False
-683838.6111111111,191,0,3,1,3,2160.796,"0.002895, 10.584500, 33.544000",False
-683436.2777777778,139,0,3,1,3,1560.7238,"0.002895, 10.584500, 33.544000",False
-680273.4722222222,48,0,3,1,3,548.2701,"0.002895, 10.584500, 33.544000",False
-679183.7222222222,217,0,3,1,3,2466.7032,"0.002895, 10.584500, 33.544000",False
-678024.6666666666,53,0,3,1,3,602.6546,"0.002895, 10.584500, 33.544000",False
-677108.8888888889,1829,0,3,1,3,29077.0672,"0.002895, 10.584500, 33.544000",False
-672696.7777777778,530,0,3,1,3,6456.5345,"0.002895, 10.584500, 33.544000",False
-672627.8888888889,32,0,3,1,3,375.2125,"0.002895, 10.584500, 33.544000",False
-672282.4722222222,1537,0,3,1,3,23140.9788,"0.002895, 10.584500, 33.544000",False
-670985.8611111111,2183,0,3,1,3,36935.5982,"0.002895, 10.584500, 33.544000",False
-670167.7222222222,50,0,3,1,3,570.0065,"0.002895, 10.584500, 33.544000",False
-669396.1388888889,47,0,3,1,3,537.4106,"0.002895, 10.584500, 33.544000",False
-667599.9444444445,24,0,3,1,3,289.2395,"0.002895, 10.584500, 33.544000",False
-667177.3333333334,1994,0,3,1,3,32649.6612,"0.002895, 10.584500, 33.544000",False
-667046.8055555555,68,0,3,1,3,766.6765,"0.002895, 10.584500, 33.544000",False
-662568.5555555555,1656,0,3,1,3,25500.5387,"0.002895, 10.584500, 33.544000",False
-658041.5833333334,22,0,3,1,3,267.8042,"0.002895, 10.584500, 33.544000",False
-656336.9166666666,27,0,3,1,3,321.436,"0.002895, 10.584500, 33.544000",False
-656128.7222222222,44,0,3,1,3,504.8667,"0.002895, 10.584500, 33.544000",False
-651061.4444444445,1997,0,3,1,3,32716.0766,"0.002895, 10.584500, 33.544000",False
-647507.7222222222,26,0,3,1,3,310.698,"0.002895, 10.584500, 33.544000",False
-641285.6666666666,1043,0,3,1,3,14222.5004,"0.002895, 10.584500, 33.544000",False
-639240.3333333334,891,0,3,1,3,11762.619,"0.002895, 10.584500, 33.544000",False
-634281.7222222222,21,0,3,1,3,257.0952,"0.002895, 10.584500, 33.544000",False
-630620.3888888889,159,0,3,1,3,1789.668,"0.002895, 10.584500, 33.544000",False
-630224.6666666666,70,0,3,1,3,788.6445,"0.002895, 10.584500, 33.544000",False
-629316.5,84,0,3,1,3,943.0691,"0.002895, 10.584500, 33.544000",False
-629269.8333333334,101,0,3,1,3,1132.1104,"0.002895, 10.584500, 33.544000",False
-629000.0555555555,70,0,3,1,3,788.6445,"0.002895, 10.584500, 33.544000",False
-625497.9444444445,45,0,3,1,3,515.7089,"0.002895, 10.584500, 33.544000",False
-625191.3055555555,39,0,3,1,3,450.7428,"0.002895, 10.584500, 33.544000",False
-623422.1666666666,41,0,3,1,3,472.375,"0.002895, 10.584500, 33.544000",False
-621087.75,30,0,3,1,3,353.6845,"0.002895, 10.584500, 33.544000",False
-617807.9166666666,863,0,3,1,3,11324.0738,"0.002895, 10.584500, 33.544000",False
-617799.1666666666,15,3,3,1,3,-999.0,"0.002895, 10.584500, 33.544000",True
-617798.8611111111,1233,1,3,1,3,17220.267,"0.002895, 10.584500, 33.544000",True
-615781.2777777778,397,0,3,1,3,4691.8686,"0.002895, 10.584500, 33.544000",False
-608188.3611111111,180,0,3,1,3,2032.552,"0.002895, 10.584500, 33.544000",False
-607176.1666666666,87,0,3,1,3,976.3078,"0.002895, 10.584500, 33.544000",False
-606470.6388888889,74,0,3,1,3,832.65,"0.002895, 10.584500, 33.544000",False
-605756.4444444445,48,0,3,1,3,548.2701,"0.002895, 10.584500, 33.544000",False
-605479.3888888889,232,0,3,1,3,2644.9685,"0.002895, 10.584500, 33.544000",False
-604841.2777777778,1752,0,3,1,3,27463.8021,"0.002895, 10.584500, 33.544000",False
-604100.8333333334,1653,0,3,1,3,25440.0466,"0.002895, 10.584500, 33.544000",False
-602180.5555555555,34,0,3,1,3,396.7636,"0.002895, 10.584500, 33.544000",False
-601530.3888888889,153,0,3,1,3,1720.7416,"0.002895, 10.584500, 33.544000",False
-598381.9722222222,58,0,3,1,3,657.1838,"0.002895, 10.584500, 33.544000",False
-597883.6944444445,45,0,3,1,3,515.7089,"0.002895, 10.584500, 33.544000",False
-596991.0555555555,50,0,3,1,3,570.0065,"0.002895, 10.584500, 33.544000",False
-595984.0277777778,623,0,3,1,3,7751.321,"0.002895, 10.584500, 33.544000",False
-592818.5833333334,139,0,3,1,3,1560.7238,"0.002895, 10.584500, 33.544000",False
-590351.5833333334,2132,0,3,1,3,35758.7005,"0.002895, 10.584500, 33.544000",False
-589622.0277777778,156,0,3,1,3,1755.1787,"0.002895, 10.584500, 33.544000",False
-589284.8611111111,1853,0,3,1,3,29586.9206,"0.002895, 10.584500, 33.544000",False
-588900.2222222222,1957,0,3,1,3,31834.8234,"0.002895, 10.584500, 33.544000",False
-583738.2777777778,1771,0,3,1,3,27858.6902,"0.002895, 10.584500, 33.544000",False
-582214.7222222222,46,0,3,1,3,526.5568,"0.002895, 10.584500, 33.544000",False
-575777.4444444445,312,0,3,1,3,3617.7189,"0.002895, 10.584500, 33.544000",False
-569190.4166666666,56,0,3,1,3,635.3547,"0.002895, 10.584500, 33.544000",False
-568191.7777777778,1957,0,3,1,3,31834.8234,"0.002895, 10.584500, 33.544000",False
-566888.6111111111,1998,0,3,1,3,32738.2266,"0.002895, 10.584500, 33.544000",False
-566484.0277777778,1615,0,3,1,3,24678.3229,"0.002895, 10.584500, 33.544000",False
-566306.9444444445,1943,0,3,1,3,31528.5734,"0.002895, 10.584500, 33.544000",False
-565426.4722222222,64,0,3,1,3,722.8099,"0.002895, 10.584500, 33.544000",False
-564644.6388888889,2037,0,3,1,3,33606.5938,"0.002895, 10.584500, 33.544000",False
-563968.9722222222,32,0,3,1,3,375.2125,"0.002895, 10.584500, 33.544000",False
-561750.7777777778,108,0,3,1,3,1210.4373,"0.002895, 10.584500, 33.544000",False
-560523.4722222222,42,0,3,1,3,483.1998,"0.002895, 10.584500, 33.544000",False
-560469.6666666666,607,0,3,1,3,7524.9954,"0.002895, 10.584500, 33.544000",False
-559511.9444444445,1977,0,3,1,3,32274.292,"0.002895, 10.584500, 33.544000",False
-558230.1111111111,142,0,3,1,3,1594.9178,"0.002895, 10.584500, 33.544000",False
-556755.3888888889,42,0,3,1,3,483.1998,"0.002895, 10.584500, 33.544000",False
-556535.2777777778,1785,0,3,1,3,28150.9979,"0.002895, 10.584500, 33.544000",False
-556346.6111111111,22,0,3,1,3,267.8042,"0.002895, 10.584500, 33.544000",False
-554641.4166666666,246,0,3,1,3,2812.5248,"0.002895, 10.584500, 33.544000",False
-552521.7777777778,33,0,3,1,3,385.9852,"0.002895, 10.584500, 33.544000",False
-552421.4166666667,112,0,3,1,3,1255.3229,"0.002895, 10.584500, 33.544000",False
-550896.7777777778,529,0,3,1,3,6442.8842,"0.002895, 10.584500, 33.544000",False
-550860.6944444445,22,0,3,1,3,267.8042,"0.002895, 10.584500, 33.544000",False
-549938.1944444445,36,0,3,1,3,418.3379,"0.002895, 10.584500, 33.544000",False
-549764.0555555555,37,0,3,1,3,429.1338,"0.002895, 10.584500, 33.544000",False
-549627.3888888889,1940,0,3,1,3,31463.096,"0.002895, 10.584500, 33.544000",False
-545319.2222222222,94,0,3,1,3,1054.0672,"0.002895, 10.584500, 33.544000",False
-544354.4166666667,63,0,3,1,3,711.8578,"0.002895, 10.584500, 33.544000",False
-543106.75,1961,0,3,1,3,31922.5318,"0.002895, 10.584500, 33.544000",False
-541862.6388888889,77,0,3,1,3,865.715,"0.002895, 10.584500, 33.544000",False
-541518.9722222222,1875,0,3,1,3,30057.2159,"0.002895, 10.584500, 33.544000",False
-539360.5833333333,215,0,3,1,3,2443.0329,"0.002895, 10.584500, 33.544000",False
-539179.1388888889,26,0,3,1,3,310.698,"0.002895, 10.584500, 33.544000",False
-535626.2777777778,24,0,3,1,3,289.2395,"0.002895, 10.584500, 33.544000",False
-529142.1944444445,35,0,3,1,3,407.5479,"0.002895, 10.584500, 33.544000",False
-527904.25,1911,0,3,1,3,30832.8348,"0.002895, 10.584500, 33.544000",False
-527012.4166666667,30,0,3,1,3,353.6845,"0.002895, 10.584500, 33.544000",False
-526851.25,25,0,3,1,3,299.9659,"0.002895, 10.584500, 33.544000",False
-524988.8888888889,22,0,3,1,3,267.8042,"0.002895, 10.584500, 33.544000",False
-524169.77777777775,34,0,3,1,3,396.7636,"0.002895, 10.584500, 33.544000",False
-524048.30555555556,166,0,3,1,3,1870.3456,"0.002895, 10.584500, 33.544000",False
-522587.3333333333,36,0,3,1,3,418.3379,"0.002895, 10.584500, 33.544000",False
-520708.9166666667,2188,0,3,1,3,37051.7909,"0.002895, 10.584500, 33.544000",False
-520635.97222222225,2056,0,3,1,3,34032.8347,"0.002895, 10.584500, 33.544000",False
-520605.25,163,0,3,1,3,1835.7348,"0.002895, 10.584500, 33.544000",False
-520445.6388888889,40,0,3,1,3,461.556,"0.002895, 10.584500, 33.544000",False
-519351.05555555556,99,0,3,1,3,1109.7834,"0.002895, 10.584500, 33.544000",False
-518623.94444444444,151,0,3,1,3,1697.8124,"0.002895, 10.584500, 33.544000",False
-514696.97222222225,122,0,3,1,3,1367.9422,"0.002895, 10.584500, 33.544000",False
-514034.0833333333,1694,0,3,1,3,26271.2832,"0.002895, 10.584500, 33.544000",False
-513252.25,93,0,3,1,3,1042.9414,"0.002895, 10.584500, 33.544000",False
-512089.55555555556,2107,0,3,1,3,35187.2904,"0.002895, 10.584500, 33.544000",False
-512061.5833333333,715,0,3,1,3,9081.4579,"0.002895, 10.584500, 33.544000",False
-507543.5,43,0,3,1,3,494.0304,"0.002895, 10.584500, 33.544000",False
-506415.5,41,0,3,1,3,472.375,"0.002895, 10.584500, 33.544000",False
-505416.02777777775,138,0,3,1,3,1549.3374,"0.002895, 10.584500, 33.544000",False
-501761.8888888889,77,0,3,1,3,865.715,"0.002895, 10.584500, 33.544000",False
-500597.1111111111,367,0,3,1,3,4307.9802,"0.002895, 10.584500, 33.544000",False
-497819.47222222225,74,0,3,1,3,832.65,"0.002895, 10.584500, 33.544000",False
-496629.69444444444,47,0,3,1,3,537.4106,"0.002895, 10.584500, 33.544000",False
-496580.44444444444,128,0,3,1,3,1435.7917,"0.002895, 10.584500, 33.544000",False
-496482.0,29,0,3,1,3,342.9292,"0.002895, 10.584500, 33.544000",False
-494957.8611111111,118,0,3,1,3,1322.825,"0.002895, 10.584500, 33.544000",False
-491722.6666666667,37,0,3,1,3,429.1338,"0.002895, 10.584500, 33.544000",False
-488224.6666666667,51,0,3,1,3,580.8834,"0.002895, 10.584500, 33.544000",False
-484746.77777777775,33,0,3,1,3,385.9852,"0.002895, 10.584500, 33.544000",False
-484037.9166666667,32,0,3,1,3,375.2125,"0.002895, 10.584500, 33.544000",False
-483583.94444444444,38,0,3,1,3,439.9354,"0.002895, 10.584500, 33.544000",False
-477935.1388888889,21,0,3,1,3,257.0952,"0.002895, 10.584500, 33.544000",False
-476902.3611111111,326,0,3,1,3,3791.76,"0.002895, 10.584500, 33.544000",False
-476676.72222222225,1845,0,3,1,3,29416.5989,"0.002895, 10.584500, 33.544000",False
-476181.69444444444,25,0,3,1,3,299.9659,"0.002895, 10.584500, 33.544000",False
-475577.52777777775,2056,0,3,1,3,34032.8347,"0.002895, 10.584500, 33.544000",False
-475506.0833333333,23,0,3,1,3,278.519,"0.002895, 10.584500, 33.544000",False
-470113.6388888889,43,0,3,1,3,494.0304,"0.002895, 10.584500, 33.544000",False
-466989.22222222225,164,0,3,1,3,1847.2659,"0.002895, 10.584500, 33.544000",False
-465905.77777777775,211,0,3,1,3,2395.7618,"0.002895, 10.584500, 33.544000",False
-465588.75,34,0,3,1,3,396.7636,"0.002895, 10.584500, 33.544000",False
-465152.19444444444,427,0,3,1,3,5080.968,"0.002895, 10.584500, 33.544000",False
-464293.25,90,0,3,1,3,1009.5985,"0.002895, 10.584500, 33.544000",False
-463969.6111111111,216,0,3,1,3,2454.8651,"0.002895, 10.584500, 33.544000",False
-463151.6666666667,90,0,3,1,3,1009.5985,"0.002895, 10.584500, 33.544000",False
-461484.3333333333,56,0,3,1,3,635.3547,"0.002895, 10.584500, 33.544000",False
-460801.6111111111,2138,0,3,1,3,35896.3774,"0.002895, 10.584500, 33.544000",False
-456043.1388888889,42,0,3,1,3,483.1998,"0.002895, 10.584500, 33.544000",False
-455238.8611111111,41,0,3,1,3,472.375,"0.002895, 10.584500, 33.544000",False
-454981.27777777775,23,0,3,1,3,278.519,"0.002895, 10.584500, 33.544000",False
-454456.5833333333,79,0,3,1,3,887.7872,"0.002895, 10.584500, 33.544000",False
-453946.80555555556,38,0,3,1,3,439.9354,"0.002895, 10.584500, 33.544000",False
-453928.05555555556,601,0,3,1,3,7440.5054,"0.002895, 10.584500, 33.544000",False
-453683.1666666667,45,0,3,1,3,515.7089,"0.002895, 10.584500, 33.544000",False
-449394.5,42,0,3,1,3,483.1998,"0.002895, 10.584500, 33.544000",False
-444750.0,111,0,3,1,3,1244.0928,"0.002895, 10.584500, 33.544000",False
-443686.80555555556,208,0,3,1,3,2360.3693,"0.002895, 10.584500, 33.544000",False
-438709.5833333333,422,0,3,1,3,5015.7562,"0.002895, 10.584500, 33.544000",False
-437108.6388888889,29,0,3,1,3,342.9292,"0.002895, 10.584500, 33.544000",False
-436255.44444444444,35,0,3,1,3,407.5479,"0.002895, 10.584500, 33.544000",False
-433581.22222222225,98,0,3,1,3,1098.6286,"0.002895, 10.584500, 33.544000",False
-431359.05555555556,807,0,3,1,3,10460.6014,"0.002895, 10.584500, 33.544000",False
-427029.75,41,0,3,1,3,472.375,"0.002895, 10.584500, 33.544000",False
-425126.6388888889,99,0,3,1,3,1109.7834,"0.002895, 10.584500, 33.544000",False
-423877.4166666667,1968,0,3,1,3,32076.2445,"0.002895, 10.584500, 33.544000",False
-422352.27777777775,31,0,3,1,3,364.4456,"0.002895, 10.584500, 33.544000",False
-416382.3611111111,555,0,3,1,3,6799.6739,"0.002895, 10.584500, 33.544000",False
-413729.1666666667,2185,0,3,1,3,36982.0579,"0.002895, 10.584500, 33.544000",False
-411659.8333333333,228,0,3,1,3,2597.3037,"0.002895, 10.584500, 33.544000",False
-411028.22222222225,34,0,3,1,3,396.7636,"0.002895, 10.584500, 33.544000",False
-410090.8611111111,39,0,3,1,3,450.7428,"0.002895, 10.584500, 33.544000",False
-409528.19444444444,58,0,3,1,3,657.1838,"0.002895, 10.584500, 33.544000",False
-406497.1111111111,50,0,3,1,3,570.0065,"0.002895, 10.584500, 33.544000",False
-405898.80555555556,1965,0,3,1,3,32010.3329,"0.002895, 10.584500, 33.544000",False
-403880.72222222225,100,0,3,1,3,1120.944,"0.002895, 10.584500, 33.544000",False
-402005.55555555556,54,0,3,1,3,613.5488,"0.002895, 10.584500, 33.544000",False
-399502.9166666667,108,0,3,1,3,1210.4373,"0.002895, 10.584500, 33.544000",False
-399390.77777777775,27,0,3,1,3,321.436,"0.002895, 10.584500, 33.544000",False
-394520.30555555556,1988,0,3,1,3,32516.9869,"0.002895, 10.584500, 33.544000",False
-394293.02777777775,2100,0,3,1,3,35027.944,"0.002895, 10.584500, 33.544000",False
-393827.30555555556,53,0,3,1,3,602.6546,"0.002895, 10.584500, 33.544000",False
-390636.0,36,0,3,1,3,418.3379,"0.002895, 10.584500, 33.544000",False
-389258.4166666667,32,0,3,1,3,375.2125,"0.002895, 10.584500, 33.544000",False
-387761.6388888889,45,0,3,1,3,515.7089,"0.002895, 10.584500, 33.544000",False
-382662.52777777775,53,0,3,1,3,602.6546,"0.002895, 10.584500, 33.544000",False
-379786.8888888889,26,0,3,1,3,310.698,"0.002895, 10.584500, 33.544000",False
-379212.25,594,0,3,1,3,7342.1972,"0.002895, 10.584500, 33.544000",False
-379005.72222222225,25,0,3,1,3,299.9659,"0.002895, 10.584500, 33.544000",False
-376485.02777777775,1873,0,3,1,3,30014.346,"0.002895, 10.584500, 33.544000",False
-375214.1666666667,1863,0,3,1,3,29800.3438,"0.002895, 10.584500, 33.544000",False
-374400.0833333333,99,0,3,1,3,1109.7834,"0.002895, 10.584500, 33.544000",False
-374167.8333333333,1501,0,3,1,3,22443.3164,"0.002895, 10.584500, 33.544000",False
-372248.72222222225,515,0,3,1,3,6252.3879,"0.002895, 10.584500, 33.544000",False
-370554.1388888889,1898,0,3,1,3,30551.8846,"0.002895, 10.584500, 33.544000",False
-370265.77777777775,1140,0,3,1,3,15862.216,"0.002895, 10.584500, 33.544000",False
-369386.77777777775,102,0,3,1,3,1143.2826,"0.002895, 10.584500, 33.544000",False
-369235.22222222225,475,0,3,1,3,5714.3659,"0.002895, 10.584500, 33.544000",False
-366490.3888888889,1916,0,3,1,3,30941.1531,"0.002895, 10.584500, 33.544000",False
