tus,erg,dau,det,a,b,c,keV
637556.5833333334,106,3,1,-0.002714,23.1905,0.891068,2428.5895640000003
637944.25,18,3,2,-0.005435,28.0135,-20.6767,481.80536
637944.3333333334,54,3,1,-0.002714,23.1905,0.891068,1245.264044
638094.0555555555,1725,4,1,0.00306,12.1257,37.1393,30059.384299999998
638094.1111111111,1319,4,2,0.001654,16.4206,-43.19642,24493.139674000002
638095.7777777778,1825,1,3,0.002895,10.5845,33.544,28992.415875000002
638227.7222222222,46,3,1,-0.002714,23.1905,0.891068,1061.911244
638979.1666666666,247,4,1,0.00306,12.1257,37.1393,3218.8747399999997
638989.6388888889,49,3,3,-0.003606,24.6944,-0.866357,1200.5012370000002
639107.4166666666,61,4,2,0.001654,16.4206,-43.19642,964.614714
639721.4166666666,1681,1,1,0.005245,8.4154,64.54628,29031.950125
639782.0833333334,36,2,3,0.004798,9.72422,47.9505,404.240628
639805.3888888889,134,2,3,0.004798,9.72422,47.9505,1437.148868
639805.4166666666,1291,2,2,0.004184,11.7314,29.3111,22147.941804000002
639805.5,62,2,1,0.006566,6.6033,84.98722,519.631524
639809.25,52,2,1,0.006566,6.6033,84.98722,446.11328399999996
639890.2222222222,223,4,3,0.002252,12.9039,14.2497,3003.809108
640059.4166666666,2016,4,3,0.002252,12.9039,14.2497,35181.216612000004
640059.4166666666,1836,4,2,0.001654,16.4206,-43.19642,35680.487164
640059.4722222222,1534,3,1,-0.002714,23.1905,0.891068,29188.652684
640059.5555555555,91,2,3,0.004798,9.72422,47.9505,972.5867580000001
640059.5833333334,299,3,3,-0.003606,24.6944,-0.866357,7060.379237
640059.6111111111,706,4,1,0.00306,12.1257,37.1393,10123.097660000001
640170.4166666666,99,4,2,0.001654,16.4206,-43.19642,1598.653834
640170.5,38,4,1,0.00306,12.1257,37.1393,502.33454
640739.7777777778,323,3,2,-0.005435,28.0135,-20.6767,8460.655685000002
640739.7777777778,1189,3,1,-0.002714,23.1905,0.891068,23737.556774
641153.75,52,3,1,-0.002714,23.1905,0.891068,1199.458412
641940.3055555555,884,3,1,-0.002714,23.1905,0.891068,18380.421484000002
641940.3333333334,95,4,3,0.002252,12.9039,14.2497,1260.4445
641996.9166666666,28,3,3,-0.003606,24.6944,-0.866357,687.7497390000001
642023.6944444445,245,3,1,-0.002714,23.1905,0.891068,5519.655718
642111.0555555555,1631,3,2,-0.005435,28.0135,-20.6767,31211.366765
642672.6111111111,48,2,3,0.004798,9.72422,47.9505,525.767652
642818.4722222222,48,3,1,-0.002714,23.1905,0.891068,1107.782012
642934.6666666666,1578,1,1,0.005245,8.4154,64.54628,26404.53806
643039.0555555555,131,4,1,0.00306,12.1257,37.1393,1678.11866
643046.0277777778,19,3,3,-0.003606,24.6944,-0.866357,467.0254770000001
643109.5277777778,1354,4,1,0.00306,12.1257,37.1393,22065.28406
643109.5555555555,20,3,1,-0.002714,23.1905,0.891068,463.615468
643109.5555555555,600,4,2,0.001654,16.4206,-43.19642,10404.60358
643109.5833333334,204,2,1,0.006566,6.6033,84.98722,1705.311076
643270.0555555555,512,1,1,0.005245,8.4154,64.54628,5748.1763599999995
643396.6111111111,22,3,3,-0.003606,24.6944,-0.866357,540.6651390000001
643436.0833333334,46,4,3,0.002252,12.9039,14.2497,612.5943319999999
643619.8888888889,70,2,2,0.004184,11.7314,29.3111,871.0107000000002
643619.9166666666,1777,2,1,0.006566,6.6033,84.98722,32552.699933999997
643619.9444444445,1881,1,3,0.002895,10.5845,33.544,30185.964595000005
643620.0833333334,539,1,2,-0.002817,22.3117,-7.48475,11200.123893
643689.5833333334,19,3,1,-0.002714,23.1905,0.891068,440.530814
644092.0,1826,1,1,0.005245,8.4154,64.54628,32919.3443
644092.0555555555,1606,2,2,0.004184,11.7314,29.3111,29661.462924
644092.0555555555,1535,3,1,-0.002714,23.1905,0.891068,29203.513918000004
644092.0555555555,1715,4,3,0.002252,12.9039,14.2497,28768.0769
644092.1666666666,226,3,3,-0.003606,24.6944,-0.866357,5395.887987
644092.1666666666,138,4,1,0.00306,12.1257,37.1393,1768.7605400000002
644092.1666666666,574,1,2,-0.002817,22.3117,-7.48475,11871.297158
644092.1666666666,284,4,2,0.001654,16.4206,-43.19642,4753.659003999999
644092.1944444445,1116,2,3,0.004798,9.72422,47.9505,16875.877908000002
644092.1944444445,262,1,3,0.002895,10.5845,33.544,3005.40738
644092.1944444445,128,2,1,0.006566,6.6033,84.98722,1037.7869640000001
644289.0277777778,46,3,2,-0.005435,28.0135,-20.6767,1256.4438400000001
644516.25,193,4,1,0.00306,12.1257,37.1393,2491.38134
644670.7777777778,1808,1,1,0.005245,8.4154,64.54628,32424.78116
644670.8055555555,1729,1,2,-0.002817,22.3117,-7.48475,30148.189252999997
644670.9444444445,39,3,1,-0.002714,23.1905,0.891068,901.192574
644670.9722222222,359,1,3,0.002895,10.5845,33.544,4206.489995
644703.5277777778,58,4,1,0.00306,12.1257,37.1393,750.7237400000001
644879.6111111111,549,3,1,-0.002714,23.1905,0.891068,11914.473254000002
644879.6111111111,851,4,3,0.002252,12.9039,14.2497,12626.369252
644919.5277777778,31,1,1,0.005245,8.4154,64.54628,330.46412499999997
644919.5555555555,46,3,1,-0.002714,23.1905,0.891068,1061.911244
644991.9722222222,280,1,1,0.005245,8.4154,64.54628,2832.06628
644992.0,21,1,2,-0.002817,22.3117,-7.48475,459.8186529999999
645015.8333333334,44,2,1,0.006566,6.6033,84.98722,388.244196
645015.8888888889,998,1,3,0.002895,10.5845,33.544,13480.30658
645286.2777777778,1423,2,2,0.004184,11.7314,29.3111,25195.396236
645286.3333333334,61,2,1,0.006566,6.6033,84.98722,512.220606
645387.5,174,3,1,-0.002714,23.1905,0.891068,3953.8690039999997
645387.5277777778,16,3,2,-0.005435,28.0135,-20.6767,426.14794
645680.3888888889,66,1,2,-0.002817,22.3117,-7.48475,1452.8165979999997
645825.0,1714,2,3,0.004798,9.72422,47.9505,30810.808788000002
646108.5833333334,28,1,1,0.005245,8.4154,64.54628,304.28956
646878.3333333334,36,1,1,0.005245,8.4154,64.54628,374.29820000000007
646898.0277777778,138,1,2,-0.002817,22.3117,-7.48475,3017.882902
647147.6666666666,1756,2,2,0.004184,11.7314,29.3111,33531.164124
647147.8055555555,111,2,1,0.006566,6.6033,84.98722,898.853206
647147.8611111111,92,2,3,0.004798,9.72422,47.9505,983.1890120000002
647861.0555555555,363,3,2,-0.005435,28.0135,-20.6767,9432.059285
647861.0833333334,94,3,1,-0.002714,23.1905,0.891068,2156.817164
647861.1111111111,25,1,3,0.002895,10.5845,33.544,299.965875
647861.1666666666,31,4,2,0.001654,16.4206,-43.19642,467.43167400000004
648975.3888888889,16,3,1,-0.002714,23.1905,0.891068,371.244284
649711.1944444445,1364,3,2,-0.005435,28.0135,-20.6767,28077.941540000003
649779.4166666666,887,2,1,0.006566,6.6033,84.98722,11108.039574
650402.7777777778,1789,2,1,0.006566,6.6033,84.98722,32912.911806000004
650402.8055555555,1708,2,2,0.004184,11.7314,29.3111,32272.374876
650402.9722222222,168,1,2,-0.002817,22.3117,-7.48475,3661.3738419999995
650402.9722222222,30,1,3,0.002895,10.5845,33.544,353.6845
650402.9722222222,88,2,3,0.004798,9.72422,47.9505,940.8375720000001
652010.3333333334,1347,4,1,0.00306,12.1257,37.1393,21922.54874
652020.6666666666,32,2,3,0.004798,9.72422,47.9505,364.038692
653524.8888888889,65,3,2,-0.005435,28.0135,-20.6767,1777.2379250000001
653896.9444444445,21,1,2,-0.002817,22.3117,-7.48475,459.8186529999999
653896.9722222222,485,1,1,0.005245,8.4154,64.54628,5379.770404999999
654095.6388888889,1162,4,3,0.002252,12.9039,14.2497,18049.330988
654111.0833333334,77,1,3,0.002895,10.5845,33.544,865.714955
654383.75,50,2,1,0.006566,6.6033,84.98722,431.56722
654457.2222222222,55,1,3,0.002895,10.5845,33.544,624.448875
654515.1944444445,33,2,2,0.004184,11.7314,29.3111,421.00367600000004
654770.0277777778,38,2,2,0.004184,11.7314,29.3111,481.145996
654770.0277777778,40,4,2,0.001654,16.4206,-43.19642,616.27398
655313.9722222222,44,2,2,0.004184,11.7314,29.3111,553.592924
655326.7222222222,24,3,2,-0.005435,28.0135,-20.6767,648.5167400000001
655855.0,2034,1,2,-0.002817,22.3117,-7.48475,33720.14459799999
655855.0,2076,1,3,0.002895,10.5845,33.544,34483.76752
655855.0277777778,1725,2,1,0.006566,6.6033,84.98722,31013.633469999997
655855.0277777778,1659,2,2,0.004184,11.7314,29.3111,31007.247404
655855.0277777778,1770,1,1,0.005245,8.4154,64.54628,31391.86478
655855.1111111111,1420,2,3,0.004798,9.72422,47.9505,23531.0301
655855.1666666666,187,3,3,-0.003606,24.6944,-0.866357,4490.888229000001
655855.1666666666,38,3,1,-0.002714,23.1905,0.891068,878.211052
655862.6388888889,649,1,3,0.002895,10.5845,33.544,8122.261395
656067.9722222222,1273,3,2,-0.005435,28.0135,-20.6767,26832.933685
656092.8611111111,2141,1,2,-0.002817,22.3117,-7.48475,34849.07217299999
656092.8611111111,1789,2,1,0.006566,6.6033,84.98722,32912.911806000004
656092.8611111111,2162,1,3,0.002895,10.5845,33.544,36449.16938
656092.8611111111,1696,2,2,0.004184,11.7314,29.3111,31960.690044000003
656092.8611111111,2090,1,1,0.005245,8.4154,64.54628,40563.41678000001
656093.0,72,4,3,0.002252,12.9039,14.2497,955.0048679999999
656093.0277777778,22,3,1,-0.002714,23.1905,0.891068,509.76849200000004
656093.0555555555,201,2,3,0.004798,9.72422,47.9505,2196.362718
656097.9166666666,171,1,2,-0.002817,22.3117,-7.48475,3725.4440529999997
656097.9444444445,151,1,3,0.002895,10.5845,33.544,1697.8123950000002
656133.4722222222,106,2,2,0.004184,11.7314,29.3111,1319.850924
656318.6111111111,1777,4,2,0.001654,16.4206,-43.19642,34359.093546000004
656318.6944444445,1598,4,3,0.002252,12.9039,14.2497,26385.398108
656318.75,173,2,1,0.006566,6.6033,84.98722,1423.8719339999998
656318.7777777778,52,3,1,-0.002714,23.1905,0.891068,1199.458412
656623.25,1516,2,1,0.006566,6.6033,84.98722,25185.938916
656623.3333333334,40,1,3,0.002895,10.5845,33.544,461.556
656787.8611111111,19,3,1,-0.002714,23.1905,0.891068,440.530814
656787.8611111111,113,1,3,0.002895,10.5845,33.544,1266.5587550000002
657279.6944444445,313,4,3,0.002252,12.9039,14.2497,4273.796588
657382.2777777778,1545,1,2,-0.002817,22.3117,-7.48475,27739.842324999994
657382.3333333334,360,1,3,0.002895,10.5845,33.544,4219.156
657382.3611111111,309,4,3,0.002252,12.9039,14.2497,4216.578012
657382.3888888889,87,2,1,0.006566,6.6033,84.98722,709.1723739999999
657382.3888888889,161,3,1,-0.002714,23.1905,0.891068,3664.2119740000003
657382.3888888889,47,4,1,0.00306,12.1257,37.1393,613.8067400000001
657382.3888888889,685,3,2,-0.005435,28.0135,-20.6767,16618.332925000002
657382.4444444445,45,2,3,0.004798,9.72422,47.9505,495.25635000000005
658257.1111111111,88,4,2,0.001654,16.4206,-43.19642,1414.6249559999999
658377.8333333334,32,4,1,0.00306,12.1257,37.1393,428.29514
659219.9722222222,20,3,1,-0.002714,23.1905,0.891068,463.615468
659367.3611111111,118,4,1,0.00306,12.1257,37.1393,1510.57934
659382.6666666666,43,2,3,0.004798,9.72422,47.9505,474.96346200000005
659402.8888888889,1510,4,3,0.002252,12.9039,14.2497,24633.9239
659528.2222222222,54,2,3,0.004798,9.72422,47.9505,587.049348
659528.3055555555,34,4,3,0.002252,12.9039,14.2497,455.585612
659566.4444444445,27,3,1,-0.002714,23.1905,0.891068,625.056062
659924.8055555555,19,3,3,-0.003606,24.6944,-0.866357,467.0254770000001
660245.3333333334,2059,4,3,0.002252,12.9039,14.2497,36130.691011999996
660245.4166666666,1406,4,2,0.001654,16.4206,-43.19642,26313.853924
660245.6111111111,44,1,3,0.002895,10.5845,33.544,504.86672
660554.9722222222,1518,3,3,-0.003606,24.6944,-0.866357,29175.840499000005
660555.0833333334,146,3,2,-0.005435,28.0135,-20.6767,3953.44184
660564.1111111111,926,3,3,-0.003606,24.6944,-0.866357,19774.089587000002
660914.4166666666,1808,2,1,0.006566,6.6033,84.98722,33487.114644
660914.4166666666,1673,4,2,0.001654,16.4206,-43.19642,32057.895946000004
660914.4166666666,1775,2,2,0.004184,11.7314,29.3111,34034.761099999996
660914.4166666666,1849,4,3,0.002252,12.9039,14.2497,31572.700652
660914.5277777778,1652,1,3,0.002895,10.5845,33.544,25419.894080000002
661091.0277777778,37,4,1,0.00306,12.1257,37.1393,489.97934
661123.1111111111,182,1,2,-0.002817,22.3117,-7.48475,3959.9343419999996
661526.8055555555,20,3,1,-0.002714,23.1905,0.891068,463.615468
661554.5833333334,1698,3,1,-0.002714,23.1905,0.891068,31553.344412
661554.6944444445,35,4,2,0.001654,16.4206,-43.19642,533.55073
661554.7222222222,173,3,2,-0.005435,28.0135,-20.6767,4662.994685000001
661721.8611111111,1673,4,2,0.001654,16.4206,-43.19642,32057.895946000004
661809.5,56,3,1,-0.002714,23.1905,0.891068,1291.047964
661813.0833333334,50,1,1,0.005245,8.4154,64.54628,498.42877999999996
662026.5833333334,216,2,1,0.006566,6.6033,84.98722,1817.643316
662258.3611111111,1503,3,3,-0.003606,24.6944,-0.866357,28968.830389000002
662336.1111111111,56,4,3,0.002252,12.9039,14.2497,743.930372
662336.1666666666,30,3,1,-0.002714,23.1905,0.891068,694.1634680000001
662884.7222222222,1716,1,2,-0.002817,22.3117,-7.48475,29984.296497999996
662884.8333333334,39,2,3,0.004798,9.72422,47.9505,434.492838
662884.8611111111,78,3,3,-0.003606,24.6944,-0.866357,1903.357939
662970.6666666666,1877,4,1,0.00306,12.1257,37.1393,33577.852940000004
662970.6666666666,1728,2,1,0.006566,6.6033,84.98722,31101.460563999997
662970.6944444445,1808,1,2,-0.002817,22.3117,-7.48475,31123.678962
662970.6944444445,1661,4,2,0.001654,16.4206,-43.19642,31794.675514000002
662970.75,1508,1,1,0.005245,8.4154,64.54628,24682.435159999997
662970.7777777778,77,3,2,-0.005435,28.0135,-20.6767,2104.138685
662970.8055555555,172,3,1,-0.002714,23.1905,0.891068,3909.366092
662970.8333333334,524,4,3,0.002252,12.9039,14.2497,7394.2384520000005
662970.8611111111,98,1,3,0.002895,10.5845,33.544,1098.62858
662970.8611111111,940,2,2,0.004184,11.7314,29.3111,14753.809500000003
663185.8611111111,1789,2,2,0.004184,11.7314,29.3111,34407.765564
663185.8888888889,1751,2,3,0.004798,9.72422,47.9505,31785.732518000004
663186.0277777778,33,3,3,-0.003606,24.6944,-0.866357,810.1219090000001
663186.0277777778,244,3,1,-0.002714,23.1905,0.891068,5497.792364
663186.0555555555,80,2,1,0.006566,6.6033,84.98722,655.2736199999999
663235.6666666666,23,3,3,-0.003606,24.6944,-0.866357,565.1972690000001
663885.4444444445,47,1,1,0.005245,8.4154,64.54628,471.656285
663888.6666666666,1381,3,1,-0.002714,23.1905,0.891068,26850.936614000002
663888.75,95,4,3,0.002252,12.9039,14.2497,1260.4445
664079.1388888889,21,3,1,-0.002714,23.1905,0.891068,486.694694
664117.7777777778,59,4,3,0.002252,12.9039,14.2497,783.419012
664147.75,139,1,1,0.005245,8.4154,64.54628,1335.6255250000002
664233.7222222222,534,4,1,0.00306,12.1257,37.1393,7384.84046
664801.2777777778,48,1,3,0.002895,10.5845,33.544,548.27008
665046.3333333334,156,1,2,-0.002817,22.3117,-7.48475,3404.5859379999997
665226.4722222222,199,4,2,0.001654,16.4206,-43.19642,3290.003034
665226.4722222222,703,4,3,0.002252,12.9039,14.2497,10198.650067999999
665235.0555555555,129,3,1,-0.002714,23.1905,0.891068,2947.301894
665235.0833333334,113,2,1,0.006566,6.6033,84.98722,915.0013739999999
665422.6388888889,28,3,2,-0.005435,28.0135,-20.6767,759.4402600000001
665521.3611111111,30,1,1,0.005245,8.4154,64.54628,321.72878000000003
665530.6388888889,1619,2,3,0.004798,9.72422,47.9505,28367.793158
665683.1944444445,51,3,2,-0.005435,28.0135,-20.6767,1393.875365
665830.5833333334,20,3,1,-0.002714,23.1905,0.891068,463.615468
666666.3888888889,1861,2,3,0.004798,9.72422,47.9505,34761.738078
666666.4166666666,1718,4,1,0.00306,12.1257,37.1393,29900.75534
666666.4444444445,1595,2,2,0.004184,11.7314,29.3111,29385.0947
666666.5277777778,152,4,2,0.001654,16.4206,-43.19642,2490.9487959999997
666736.3888888889,23,1,1,0.005245,8.4154,64.54628,260.875085
666926.25,135,2,3,0.004798,9.72422,47.9505,1448.16375
667019.4722222222,775,2,3,0.004798,9.72422,47.9505,10466.019750000001
667019.4722222222,76,4,3,0.002252,12.9039,14.2497,1007.953652
667019.4722222222,62,1,1,0.005245,8.4154,64.54628,606.4628600000001
667062.5,130,4,1,0.00306,12.1257,37.1393,1665.1943
667095.8333333334,1624,2,3,0.004798,9.72422,47.9505,28494.213828
667668.8333333334,197,3,2,-0.005435,28.0135,-20.6767,5287.055885
667668.8611111111,179,3,1,-0.002714,23.1905,0.891068,4065.0312940000003
667984.9722222222,63,2,2,0.004184,11.7314,29.3111,784.9955960000001
668070.6666666666,181,3,2,-0.005435,28.0135,-20.6767,4871.710765000001
668365.6944444445,31,1,3,0.002895,10.5845,33.544,364.445595
668510.8888888889,1795,2,1,0.006566,6.6033,84.98722,33093.726870000006
668623.2777777778,315,3,3,-0.003606,24.6944,-0.866357,7420.064293000001
668628.25,22,1,1,0.005245,8.4154,64.54628,252.22366
668628.25,323,4,3,0.002252,12.9039,14.2497,4417.158308000001
668707.1111111111,1702,1,1,0.005245,8.4154,64.54628,29581.294059999997
669420.6944444445,99,4,1,0.00306,12.1257,37.1393,1267.5746600000002
669427.7777777778,2074,2,3,0.004798,9.72422,47.9505,40854.464628
669427.9444444445,143,4,3,0.002252,12.9039,14.2497,1905.5585480000002
669427.9444444445,75,2,2,0.004184,11.7314,29.3111,932.7011
669427.9722222222,164,4,1,0.00306,12.1257,37.1393,2108.05586
669691.3055555555,44,2,3,0.004798,9.72422,47.9505,485.10510800000003
669796.75,57,1,3,0.002895,10.5845,33.544,646.266355
669811.1666666666,769,4,1,0.00306,12.1257,37.1393,11171.36726
670116.6666666666,86,1,2,-0.002817,22.3117,-7.48475,1890.4869179999996
670116.6944444445,20,3,2,-0.005435,28.0135,-20.6767,537.4193
670116.6944444445,45,1,3,0.002895,10.5845,33.544,515.708875
670491.6666666666,112,1,2,-0.002817,22.3117,-7.48475,2456.0892019999997
670491.6666666666,97,1,3,0.002895,10.5845,33.544,1087.4795550000001
671075.8611111111,48,3,1,-0.002714,23.1905,0.891068,1107.782012
671288.0,1802,1,2,-0.002817,22.3117,-7.48475,31050.824981999995
671335.3611111111,1804,4,1,0.00306,12.1257,37.1393,31870.41506
671335.3888888889,1708,2,2,0.004184,11.7314,29.3111,32272.374876
671335.5,194,4,2,0.001654,16.4206,-43.19642,3204.649924
671335.5555555555,440,2,3,0.004798,9.72422,47.9505,5255.5001
671586.5555555555,1058,3,1,-0.002714,23.1905,0.891068,21498.486172
671591.2222222222,1458,2,1,0.006566,6.6033,84.98722,23670.365044
672280.4444444445,1244,4,2,0.001654,16.4206,-43.19642,22943.654523999998
672280.5,108,4,3,0.002252,12.9039,14.2497,1434.138228
672592.4722222222,43,2,3,0.004798,9.72422,47.9505,474.96346200000005
672653.1666666666,1941,4,3,0.002252,12.9039,14.2497,33545.086812
672945.0833333334,50,2,1,0.006566,6.6033,84.98722,431.56722
673107.0,24,1,2,-0.002817,22.3117,-7.48475,526.3734579999999
673107.0,591,2,1,0.006566,6.6033,84.98722,6280.916566
674368.5277777778,21,3,2,-0.005435,28.0135,-20.6767,565.209965
674650.25,21,3,3,-0.003606,24.6944,-0.866357,516.125797
674857.0555555555,35,4,3,0.002252,12.9039,14.2497,468.6449
674876.3333333334,70,2,1,0.006566,6.6033,84.98722,579.39162
674884.8611111111,44,4,2,0.001654,16.4206,-43.19642,682.512124
674940.5277777778,33,4,2,0.001654,16.4206,-43.19642,500.48458600000004
674948.2222222222,50,2,3,0.004798,9.72422,47.9505,546.1565
675025.3888888889,1399,3,3,-0.003606,24.6944,-0.866357,27488.932437000003
675865.9444444445,73,2,2,0.004184,11.7314,29.3111,907.999836
676615.1111111111,1848,4,3,0.002252,12.9039,14.2497,31551.471108
676615.1388888889,1670,3,1,-0.002714,23.1905,0.891068,31159.951468000003
676615.1388888889,1590,4,2,0.001654,16.4206,-43.19642,30247.03498
676615.1666666666,1539,3,2,-0.005435,28.0135,-20.6767,30219.188165000003
676615.3333333334,28,1,3,0.002895,10.5845,33.544,332.17967999999996
677461.25,29,1,2,-0.002817,22.3117,-7.48475,637.1854529999999
677461.25,38,3,1,-0.002714,23.1905,0.891068,878.211052
677715.0,103,2,1,0.006566,6.6033,84.98722,834.785814
677717.4166666666,184,3,1,-0.002714,23.1905,0.891068,4176.057884
677718.3055555555,33,2,1,0.006566,6.6033,84.98722,310.046494
678984.7222222222,35,2,2,0.004184,11.7314,29.3111,445.03550000000007
679168.0,21,3,3,-0.003606,24.6944,-0.866357,516.125797
679904.3611111111,26,1,3,0.002895,10.5845,33.544,310.69802
679904.3611111111,46,2,2,0.004184,11.7314,29.3111,577.808844
679904.3611111111,36,1,1,0.005245,8.4154,64.54628,374.29820000000007
679904.3611111111,191,1,2,-0.002817,22.3117,-7.48475,4151.282972999999
679904.4444444445,60,2,3,0.004798,9.72422,47.9505,648.6765
679904.4444444445,50,2,1,0.006566,6.6033,84.98722,431.56722
679948.75,118,4,3,0.002252,12.9039,14.2497,1568.266748
680256.5277777778,1709,2,3,0.004798,9.72422,47.9505,30680.069918
680637.1111111111,75,2,2,0.004184,11.7314,29.3111,932.7011
680637.1111111111,984,4,2,0.001654,16.4206,-43.19642,17716.169404
681128.7222222222,24,1,3,0.002895,10.5845,33.544,289.23952
681626.8055555555,45,4,2,0.001654,16.4206,-43.19642,699.07993
682138.1388888889,145,1,1,0.005245,8.4154,64.54628,1395.055405
682171.3611111111,155,4,2,0.001654,16.4206,-43.19642,2541.73393
682755.7222222222,1979,1,3,0.002895,10.5845,33.544,32318.366195000002
