tus,dau,det,typ,erg,adr,keV,st,dt,flag
5.655133,2,1,0,367,4,3636.0145,17.0,3584.0,False
5.655344,3,1,0,17,7,438.7102,0.38710200786590576,1183.0,False
5.655526,4,1,0,46,10,682.5728,1.7302912473678589,393.0,False
5.655866,3,1,0,1489,7,28943.1895,19.0,522.0,False
5.656008,4,2,0,1010,11,18629.3214,21.0,2743.0,False
5.656447,1,1,0,82,1,774.5982,2.0983927249908447,10991.0,False
5.656454,1,1,0,296,1,2960.2491,12.840996742248535,7.0,False
5.656494,2,1,0,1693,4,30215.4193,25.08616828918457,1361.0,False
5.656494,2,2,0,1638,5,30643.8775,23.257551193237305,3229.0,False
5.656494,1,3,0,1683,3,26285.9337,23.0,2855.0,False
5.656494,4,1,0,1783,10,31517.2462,23.60689926147461,968.0,False
5.656643,2,1,0,91,4,800.7769,5.0077691078186035,149.0,False
5.656676,4,3,0,353,12,5129.4385,15.25887680053711,2515.0,False
5.656676,1,3,0,24,3,308.7177,0.0,182.0,False
5.656819,4,1,0,68,10,1000.4041,3.001077651977539,325.0,False
5.656908,1,1,0,1800,1,31883.8295,25.75353240966797,454.0,False
5.656908,1,2,0,1697,2,29678.3751,20.742700576782227,3625.0,False
5.6577,1,2,0,428,2,8979.5892,13.367342948913574,792.0,False
5.6577,1,1,0,319,1,3223.7678,13.895071029663086,792.0,False
5.657827,1,2,0,35,2,763.9761,1.5279521942138672,127.0,False
5.657827,1,1,0,25,1,273.5201,0.0,127.0,False
5.658219,3,2,0,1345,8,28380.9205,19.0,3390.0,False
5.658362,4,1,0,1668,10,29116.3593,23.0,1543.0,False
5.658637,1,2,0,699,2,14147.4432,17.0,810.0,False
5.658637,1,3,0,651,3,8512.7306,19.810184478759766,1961.0,False
5.658639,4,2,0,815,11,14852.8734,21.0,2631.0,False
5.658639,2,1,0,1681,4,29878.6969,24.902957916259766,1996.0,False
5.658639,2,3,0,1017,6,13930.5628,23.0,3519.0,False
5.658639,3,1,0,1632,7,30690.606,19.5524845123291,2773.0,False
5.658639,2,2,0,1734,5,33065.5953,24.226238250732422,2145.0,False
5.658639,3,3,0,90,9,2386.5892,1.924392819404602,3949.0,False
5.658639,4,1,0,152,10,2231.0999,6.282933235168457,277.0,False
5.658639,4,3,0,1765,12,29902.5803,24.92206382751465,1963.0,False
5.658639,1,1,0,54,1,524.1924,1.0967695713043213,812.0,False
5.658639,3,2,0,441,8,12047.5859,14.638069152832031,420.0,False
5.658775,1,1,0,53,1,515.4016,1.0616064071655273,136.0,False
5.658816,3,2,0,258,8,7362.2494,8.448997497558594,177.0,False
5.658816,3,3,0,143,9,3760.7777,5.0,177.0,False
5.658816,4,3,0,155,12,2213.7681,6.045893669128418,177.0,False
5.658816,1,2,0,1760,2,30474.0306,21.189611434936523,177.0,False
5.659158,4,1,0,33,10,495.6402,0.9564020037651062,519.0,False
5.659211,3,3,0,19,9,501.191,0.0023819999769330025,395.0,False
5.659884,1,3,0,39,3,482.0911,0.8209109902381897,1245.0,False
5.660201,3,2,0,1486,8,29907.0915,19.0,1385.0,False
5.660215,4,1,0,1778,10,31411.7999,23.564720153808594,1057.0,False
5.660215,2,3,0,2056,6,41850.283,33.220340728759766,1576.0,False
5.660215,1,3,0,1920,3,31117.6484,23.447059631347656,331.0,False
5.660215,2,2,0,1808,5,34979.8131,24.991926193237305,1576.0,False
5.660215,4,2,0,1732,11,33297.7708,25.638216018676758,1576.0,False
5.660215,2,1,0,1797,4,33207.2705,26.282907485961914,1576.0,False
5.660216,4,3,0,336,12,4873.7153,14.494861602783203,1400.0,False
5.660301,3,2,0,1307,8,27922.4605,19.0,100.0,False
5.660306,1,1,0,26,1,282.017,0.0,1531.0,False
5.660306,1,2,0,1246,2,23341.7584,19.0,1490.0,False
5.660595,1,3,0,372,3,4619.9937,15.0,380.0,False
5.660663,1,2,0,27,2,587.8703,1.1757405996322632,357.0,False
5.660736,1,1,0,21,1,239.6375,0.0,430.0,False
5.660736,1,3,0,392,3,4886.124,15.0,141.0,False
5.660736,1,2,0,133,2,2892.5604,3.0,73.0,False
5.660789,2,3,0,58,6,636.1904,2.3619039058685303,574.0,False
5.661035,1,3,0,21,3,274.1778,0.0,299.0,False
5.661244,3,2,0,19,8,544.0009,0.0880018025636673,943.0,False
5.661244,3,3,0,81,9,2150.4158,1.7669438123703003,2033.0,False
5.661867,2,2,0,47,5,638.4289,1.8305734395980835,1652.0,False
5.661884,1,3,0,38,3,470.4979,0.7049790024757385,849.0,False
5.662083,4,1,0,78,10,1145.4895,3.387972116470337,1868.0,False
5.662083,2,1,0,648,4,7477.3688,21.0,1868.0,False
5.662083,4,3,0,440,12,6453.9824,17.0,1867.0,False
5.662083,1,3,0,1981,3,32406.5902,23.962636947631836,199.0,False
5.662083,1,2,0,2208,2,35499.2681,25.696046829223633,1347.0,False
5.662083,3,1,0,1657,7,30977.5176,19.782014846801758,3444.0,False
5.662083,1,1,0,1936,1,35669.9966,28.33999252319336,1347.0,False
5.662083,4,2,0,37,11,570.06,0.1401199996471405,1868.0,False
5.662357,2,2,0,170,5,2276.6976,8.255659103393555,490.0,False
5.662357,4,3,0,554,12,8229.7141,17.583770751953125,274.0,False
5.662357,4,2,0,532,11,9512.326,18.609861373901367,274.0,False
5.662357,4,1,0,1803,10,31939.9946,23.775997161865234,274.0,False
5.662553,1,3,0,80,3,961.7044,4.693634986877441,470.0,False
5.662815,1,3,0,31,3,389.4856,0.0,262.0,False
5.66287,3,2,0,1466,8,29707.3888,19.0,1626.0,False
5.66287,4,3,0,961,12,14940.6822,21.0,513.0,False
5.662872,2,2,0,34,5,471.9509,0.7195090055465698,515.0,False
5.663152,2,3,0,99,6,959.5019,5.5950188636779785,2363.0,False
5.663209,4,1,0,1786,10,31580.5602,23.63222312927246,852.0,False
5.663237,1,1,0,1847,1,33170.3278,26.268131256103516,1154.0,False
5.663333,2,2,0,1717,5,32631.681,24.05267333984375,461.0,False
5.663333,4,1,0,59,10,870.1568,2.4806272983551025,124.0,False
5.663428,2,3,0,1732,6,31635.5065,23.654203414916992,276.0,False
5.664284,3,2,0,1328,8,28178.2947,19.0,1414.0,False
5.66438,1,3,0,383,3,4766.1185,15.0,1565.0,False
5.664882,1,3,0,35,3,435.7485,0.35748499631881714,502.0,False
5.665396,1,1,0,778,1,9643.9628,21.0,2159.0,False
5.665478,1,1,0,24,1,265.0337,0.0,82.0,False
5.66595,1,1,0,27,1,290.5244,0.0,472.0,False
5.665972,1,2,0,136,2,2956.8837,3.0,3889.0,False
5.666096,4,2,0,34,11,517.4122,0.03482440114021301,3739.0,False
5.666311,4,1,0,232,10,3428.4733,10.713892936706543,2978.0,False
5.666361,4,1,0,40,10,596.2153,1.3848612308502197,50.0,False
5.666434,2,1,0,1661,4,29321.3969,24.457117080688477,4351.0,False
5.666434,2,3,0,60,6,651.4538,2.514538049697876,3006.0,False
5.66665,3,1,0,32,7,825.8636,1.0,4567.0,False
5.6666549999999996,1,3,0,34,3,424.1753,0.2417529970407486,1773.0,False
5.666828,2,1,0,58,4,523.9828,2.239828109741211,394.0,False
5.667,2,1,0,34,4,331.0228,0.0,172.0,False
5.667039,2,3,0,420,6,4247.3858,15.989542961120605,605.0,False
5.667137,4,3,0,41,12,597.3283,1.1946566104888916,4267.0,False
5.667374,3,1,0,21,7,542.1458,1.0,724.0,False
5.667836,3,1,0,44,7,1134.1529,1.1788705587387085,462.0,False
5.668055,3,1,0,21,7,542.1458,1.0,219.0,False
5.668301,2,2,0,178,5,2387.2068,8.624022483825684,4968.0,False
5.668781,2,1,0,102,4,895.994,5.959939956665039,1781.0,False
5.669076,4,1,0,1675,10,29261.0435,23.0,2715.0,False
5.669076,2,3,0,1703,6,30787.8741,23.315149307250977,2037.0,False
5.66927,1,1,0,61,1,586.0222,1.3440887928009033,3320.0,False
5.669812,2,2,0,165,5,2207.8747,8.026248931884766,1511.0,False
5.670168,4,3,0,91,12,1300.6899,3.0022997856140137,3031.0,False
5.670168,2,1,0,1649,4,28989.3593,24.19148826599121,1387.0,False
5.670168,4,2,0,59,11,956.7134,0.9134268164634705,4072.0,False
5.670168,1,3,0,1919,3,31096.6728,23.438669204711914,3513.0,False
5.670168,3,2,0,31,8,905.2225,0.8104450106620789,5884.0,False
5.670222,1,2,0,46,2,1005.544,2.0036959648132324,4250.0,False
5.670229,1,2,0,1610,2,28543.5426,19.8348331451416,7.0,False
5.670287,4,2,0,153,11,2620.0746,7.4802985191345215,119.0,False
5.670792,1,1,0,1432,1,22612.4493,23.0,1522.0,False
5.670951,2,1,0,193,4,1740.3193,10.948369979858398,783.0,False
5.671212,4,3,0,1838,12,31373.1618,26.098529815673828,1044.0,False
5.671722,4,3,0,87,12,1244.0988,2.8136627674102783,510.0,False
5.671725,4,2,0,31,11,464.7831,0.0,1438.0,False
5.671738,3,1,0,20,7,516.3002,1.0,3683.0,False
5.672061,1,1,0,52,1,506.6212,1.0264848470687866,1269.0,False
5.672449,3,2,0,33,8,965.2321,0.9304642081260681,2281.0,False
5.672876,4,3,0,1709,12,28787.1121,24.02968978881836,1154.0,False
5.672877,1,3,0,1560,3,23888.7692,22.11101531982422,2709.0,False
5.672997,2,2,0,35,5,484.7116,0.8471159934997559,3185.0,False
5.673129,1,1,0,630,1,7332.2336,21.0,1068.0,False
5.673162,4,3,0,141,12,2012.8065,5.376021862030029,286.0,False
5.6732759999999995,1,3,0,1854,3,29743.9603,23.0,399.0,False
5.67396,2,1,0,34,4,331.0228,0.0,3009.0,False
5.674223,2,2,0,1666,5,31343.0261,23.53721046447754,1226.0,False
5.6742609999999996,2,1,0,178,4,1594.1908,10.169017791748047,301.0,False
5.674327,1,2,0,306,2,6520.5787,11.0,4098.0,False
5.674614,1,1,0,1805,1,32019.5887,25.80783462524414,1485.0,False
5.674701,2,2,0,38,5,523.0391,1.1382346153259277,478.0,False
5.674775,2,2,0,63,5,845.0759,3.070455312728882,74.0,False
5.674775,3,3,0,639,9,15244.6112,17.0,13531.0,False
5.674775,1,1,0,48,1,471.6048,0.716048002243042,161.0,False
5.674775,3,2,0,18,8,513.809,0.02761800028383732,2326.0,False
5.674775,2,1,0,49,4,450.7993,1.0159859657287598,514.0,False
5.674863,1,2,0,21,2,455.5587,0.5555869936943054,536.0,False
5.674985,2,2,0,92,5,1224.5487,4.748495578765869,210.0,False
5.67504,4,2,0,54,11,868.7495,0.7374989986419678,3315.0,False
5.67529,4,3,0,64,12,919.7873,1.8395745754241943,2128.0,False
5.675497,2,3,0,42,6,515.958,1.1595799922943115,6421.0,False
5.675578,1,3,0,43,3,528.5135,1.2281080484390259,2302.0,False
5.676336,4,2,0,1643,11,31431.245,24.144996643066406,1296.0,False
5.676336,4,1,0,1806,10,32003.5399,23.801416397094727,7260.0,False
5.676897,4,3,0,146,12,2084.4997,5.614998817443848,1607.0,False
5.6770249999999995,2,3,0,425,6,4309.2119,16.236846923828125,1528.0,False
5.677142,3,2,0,16,8,453.3836,0.0,2367.0,False
5.677328,4,3,0,65,12,933.8493,1.8676985502243042,431.0,False
5.677619,1,2,0,92,2,2008.4897,2.6723265647888184,2756.0,False
5.677622,3,1,0,20,7,516.3002,1.0,5884.0,False
5.678015,1,2,0,1640,2,28939.5906,20.15167236328125,396.0,False
5.678326,1,1,0,124,1,1165.6389,3.8834073543548584,3551.0,False
5.678326,3,3,0,69,9,1834.244,1.556162714958191,3551.0,False
5.678376,3,2,0,187,8,5419.4295,5.8388590812683105,1234.0,False
5.678681,2,3,0,1707,6,30904.1378,23.36165428161621,1656.0,False
5.678681,2,2,0,1258,5,21740.5519,21.0,3696.0,False
5.67883,2,2,0,33,5,459.1978,0.5919780135154724,149.0,False
5.67907,4,3,0,218,12,3126.5891,7.506356239318848,1742.0,False
5.679199,3,2,0,41,8,1204.7155,1.136476993560791,823.0,False
5.679939,3,1,0,19,7,490.4457,0.9044569730758667,2317.0,False
5.680377,3,3,0,43,9,1144.2107,1.0961405038833618,2051.0,False
5.680479,2,2,0,44,5,599.8977,1.599386215209961,1649.0,False
5.680813,4,1,0,74,10,1087.4091,3.233090877532959,4477.0,False
5.680813,2,2,0,1762,5,33785.0331,24.514013290405273,334.0,False
5.680813,1,3,0,1921,3,31138.629,23.45545196533203,5235.0,False
5.680813,2,3,0,1326,6,20765.239,23.0,2132.0,False
5.680813,1,2,0,991,2,19261.3677,18.704547882080078,2798.0,False
5.680813,1,1,0,227,1,2203.0136,9.416072845458984,2487.0,False
5.680902,4,3,0,32,12,471.653,0.7165300250053406,1832.0,False
5.681188,2,3,0,37,6,479.0691,0.7906910181045532,375.0,False
5.681546,2,3,0,34,6,457.092,0.5709199905395508,358.0,False
5.681551,2,3,0,103,6,992.2165,5.9221649169921875,5.0,False
5.681744,1,3,0,1482,3,22407.7171,21.0,931.0,False
5.681744,3,3,0,140,9,3683.7517,5.0,1367.0,False
5.681744,1,1,0,1736,1,30169.291,25.067716598510742,931.0,False
5.681744,3,2,0,282,8,8003.1722,9.805075645446777,2545.0,False
5.681744,1,2,0,1935,2,32569.0641,22.027626037597656,931.0,False
5.681744,2,1,0,212,4,1929.356,11.956564903259277,6969.0,False
5.681745,3,1,0,16,7,412.8292,0.1282919943332672,1806.0,False
5.682045,4,2,0,1414,11,26704.0548,23.0,5709.0,False
5.682045,4,1,0,1797,10,31813.0082,23.725202560424805,1232.0,False
5.682811,1,1,0,25,1,273.5201,0.0,1067.0,False
5.682811,2,3,0,1321,6,20644.7488,23.0,1260.0,False
5.682811,2,2,0,1080,5,17944.8956,21.0,1998.0,False
5.682811,3,3,0,23,9,608.7653,0.21753059327602386,1067.0,False
5.682834,3,3,0,1021,9,22393.5884,17.0,23.0,False
5.682925,4,3,0,1770,12,30002.7097,25.002168655395508,2023.0,False
5.682935,2,3,0,85,6,846.6417,4.466416835784912,124.0,False
5.683078,3,1,0,28,7,722.8173,1.0,1333.0,False
5.6832,2,1,0,56,4,507.6344,2.0763440132141113,1456.0,False
5.6832,2,2,0,1100,5,18359.448,21.0,389.0,False
5.6833219999999995,1,1,0,27,1,290.5244,0.0,511.0,False
5.6842,2,2,0,31,5,433.7141,0.3371410071849823,1000.0,False
5.6842,4,1,0,422,10,6371.0903,16.48436164855957,2155.0,False
5.684315,1,1,0,43,1,428.0705,0.2807050049304962,993.0,False
5.684323,2,2,0,66,5,884.0373,3.3042237758636475,123.0,False
5.684398,2,2,0,1654,5,31042.6664,23.41706657409668,75.0,False
5.684398,1,3,0,1955,3,31854.9357,23.741973876953125,2654.0,False
5.684399,4,3,0,56,12,807.4175,1.6148350238800049,1474.0,False
5.684399,2,3,0,787,6,9650.4321,22.720346450805664,1464.0,False
5.68475,2,3,0,1813,6,34061.0446,24.624418258666992,351.0,False
5.684751,3,1,0,225,7,5629.6398,7.0,1673.0,False
5.684751,4,3,0,418,12,6116.5363,17.0,352.0,False
5.684751,2,2,0,326,5,4518.7614,15.0,353.0,False
5.684864,1,1,0,324,1,3281.7893,14.127157211303711,549.0,False
5.685016,2,1,0,68,4,606.4568,3.064568042755127,1816.0,False
5.685069,4,3,0,1680,12,28213.7752,23.571020126342773,318.0,False
5.685079,1,1,0,819,1,10325.0488,21.0,215.0,False
5.685079,1,2,0,146,2,3170.9352,3.6837408542633057,3335.0,False
5.685371,4,2,0,45,11,710.5452,0.42109039425849915,3326.0,False
5.685444,4,3,0,1889,12,32411.6278,26.929302215576172,375.0,False
5.685444,2,1,0,1770,4,32417.858,25.967144012451172,428.0,False
5.685456,1,3,0,90,3,1079.9552,5.106606960296631,1058.0,False
5.685693,2,2,0,57,5,767.3568,2.6041407585144043,942.0,False
5.686044,2,1,0,364,4,3600.2008,17.0,600.0,False
5.686311,3,3,0,1535,9,29684.8429,19.0,3477.0,False
5.68639,2,1,0,61,4,548.5969,2.485969066619873,346.0,False
5.686739,2,3,0,53,6,598.2597,1.98259699344635,1989.0,False
5.686861,3,2,0,21,8,604.3432,0.20868639647960663,5117.0,False
5.686861,4,2,0,1777,11,34247.7669,26.39821434020996,1490.0,False
5.686861,4,3,0,1837,12,31352.8908,26.082313537597656,1417.0,False
5.686861,3,1,0,1623,7,30585.9641,19.46877098083496,2110.0,False
5.687037,3,3,0,39,9,1037.4452,1.0249634981155396,726.0,False
5.687053,2,1,0,43,4,402.5593,0.05118599906563759,663.0,False
5.687053,2,2,0,68,5,910.0494,3.460296392440796,1360.0,False
5.68731,2,3,0,55,6,613.3929,2.1339290142059326,571.0,False
5.687378,3,3,0,1600,9,30416.6437,19.333314895629883,341.0,False
5.687597,3,1,0,1569,7,29943.0621,19.0,736.0,False
5.687732,2,1,0,1524,4,25635.0968,23.0,679.0,False
5.688682,3,1,0,19,7,490.4457,0.9044569730758667,1085.0,False
5.689349,4,2,0,1709,11,32813.8376,25.251070022583008,2488.0,False
5.68935,4,1,0,108,10,1583.0582,4.554821968078613,5150.0,False
5.68935,1,2,0,83,2,1813.1816,2.542121171951294,4271.0,False
5.68952,1,3,0,111,3,1329.9055,5.439874172210693,4064.0,False
5.689603,2,1,0,38,4,362.6948,0.0,1871.0,False
5.689842,2,3,0,82,6,822.7894,4.227893829345703,2532.0,False
5.689848,3,2,0,161,8,4690.4918,3.761967182159424,2987.0,False
5.689966,4,1,0,37,10,553.0885,1.2123539447784424,616.0,False
5.690058,3,2,0,161,8,4690.4918,3.761967182159424,210.0,False
5.690058,1,2,0,469,2,9787.5062,14.66001033782959,708.0,False
5.690058,3,1,0,1629,7,30655.805,19.52464485168457,1376.0,False
5.690058,1,3,0,1937,3,31474.9962,23.589998245239258,538.0,False
5.690094,4,3,0,1988,12,34453.4757,28.562780380249023,3233.0,False
5.690094,3,1,0,1823,7,32742.3433,21.19387435913086,36.0,False
5.690094,3,2,0,1604,8,30972.4569,20.166948318481445,36.0,False
5.690094,4,2,0,1654,11,31661.0503,24.328840255737305,745.0,False
5.690095,4,1,0,1427,10,24250.2645,21.0,129.0,False
5.690095,1,1,0,176,1,1675.4417,6.60235595703125,5016.0,False
5.690095,3,3,0,147,9,3863.3375,5.0,2717.0,False
5.690205,1,3,0,23,3,297.1994,0.0,147.0,False
5.690245,3,2,0,17,8,483.6033,0.0,151.0,False
5.690306,1,1,0,1506,1,24362.6057,23.0,211.0,False
5.690404,4,2,0,1555,11,29601.8282,23.0,305.0,False
5.690404,2,2,0,343,5,4774.1882,15.0,3351.0,False
5.690404,3,3,0,30,9,796.6312,0.5932623744010925,309.0,False
5.690404,4,3,0,513,12,7585.833,17.068666458129883,310.0,False
5.690404,1,3,0,397,3,4952.9683,15.0,199.0,False
5.690739,4,1,0,63,10,928.0059,2.7120234966278076,644.0,False
5.690769,3,1,0,18,7,464.5824,0.6458240151405334,675.0,False
5.69093,3,2,0,113,8,3320.1383,2.6402766704559326,685.0,False
5.691256,4,3,0,1860,12,31820.0104,26.456008911132812,852.0,False
5.691256,4,1,0,130,10,1906.1464,5.416390419006348,517.0,False
5.691256,4,2,0,1645,11,31473.0092,24.178407669067383,852.0,False
5.691256,3,1,0,1502,7,29109.5221,19.0,487.0,False
5.691396,3,1,0,69,7,1772.3301,2.029773473739624,140.0,False
5.691711,2,2,0,1684,5,31795.6037,23.71824073791504,1307.0,False
5.691711,1,3,0,1972,3,32215.2513,23.88610076904297,1307.0,False
5.691712,3,1,0,72,7,1848.5397,2.1313862800598145,316.0,False
5.691712,4,3,0,34,12,499.5564,0.9955639839172363,456.0,False
5.691712,2,1,0,693,4,8182.0193,21.545616149902344,2109.0,False
5.691772,2,2,0,76,5,1014.3994,4.047997951507568,61.0,False
5.691903,3,3,0,251,9,6473.1146,9.0,1499.0,False
5.692373,3,3,0,140,9,3683.7517,5.0,470.0,False
5.692478,3,3,0,58,9,1543.1409,1.3620939254760742,105.0,False
5.69276,1,2,0,48,2,1049.3936,2.0329291820526123,2702.0,False
5.69276,2,1,0,58,4,523.9828,2.239828109741211,1048.0,False
5.6932,4,3,0,394,12,5750.3464,16.50069236755371,1488.0,False
5.69335,4,2,0,186,11,3208.3624,9.833449363708496,2094.0,False
5.693358,1,1,0,595,1,6819.1607,20.276643753051758,3052.0,False
5.693381,1,3,0,31,3,389.4856,0.0,1670.0,False
5.693644,1,3,0,38,3,470.4979,0.7049790024757385,263.0,False
5.693794,2,3,0,738,6,8827.59,22.06207275390625,3952.0,False
5.693874,2,3,0,70,6,728.5523,3.285522937774658,80.0,False
5.693891,3,2,0,62,8,1829.138,1.5527586936950684,2961.0,False
5.693891,3,3,0,1728,9,31732.8498,20.386280059814453,1413.0,False
5.693905,2,1,0,183,4,1642.5953,10.42717456817627,1145.0,False
5.693905,2,2,0,1644,5,30793.1969,23.317277908325195,2133.0,False
5.693968,3,2,0,48,8,1413.5357,1.2756904363632202,77.0,False
5.694331,2,1,0,51,4,466.9769,1.3395379781723022,426.0,False
5.69464,4,2,0,50,11,798.4158,0.5968316197395325,1290.0,False
5.694664,4,2,0,181,11,3119.0829,9.47633171081543,24.0,False
5.694664,4,1,0,196,10,2886.6029,8.546411514282227,3408.0,False
5.694664,2,1,0,1823,4,33975.8513,26.59033966064453,333.0,False
5.694664,1,3,0,119,3,1425.7032,5.567604064941406,1020.0,False
5.694664,2,2,0,1818,5,35241.6614,25.193328857421875,759.0,False
5.694664,1,1,0,201,1,1930.6436,7.963432312011719,1306.0,False
5.694664,3,3,0,338,9,8572.2945,12.71567153930664,773.0,False
5.694664,2,3,0,1631,6,28730.7553,23.0,790.0,False
5.694664,1,2,0,37,2,807.9473,1.6158945560455322,1904.0,False
5.694879,4,2,0,241,11,4193.8564,13.0,215.0,False
5.695139,4,3,0,48,12,695.2719,1.390543818473816,1939.0,False
5.695139,4,2,0,38,11,587.6134,0.17522679269313812,260.0,False
5.695153,2,3,0,1775,6,32912.4989,24.16499900817871,489.0,False
5.695211,3,3,0,74,9,1966.1591,1.6441060304641724,547.0,False
5.695279,2,2,0,34,5,471.9509,0.7195090055465698,615.0,False
5.695302,3,3,0,71,9,1887.0404,1.5913602113723755,91.0,False
5.695302,4,3,0,1582,12,26298.0847,23.0,163.0,False
5.695302,3,2,0,698,8,17843.6689,18.137468338012695,1334.0,False
5.695397,4,2,0,138,11,2353.417,6.413668155670166,258.0,False
5.695397,2,2,0,447,5,6384.2913,18.53716468811035,118.0,False
5.695397,3,3,0,20,9,528.0997,0.05619940161705017,95.0,False
5.695397,3,1,0,19,7,490.4457,0.9044569730758667,3685.0,False
5.695397,2,1,0,1463,4,24067.4273,23.0,733.0,False
5.695397,4,3,0,989,12,15423.6976,21.169479370117188,95.0,False
5.69585,1,2,0,24,2,521.7393,1.0434786081314087,1186.0,False
5.69585,1,3,0,81,3,973.507,4.788055896759033,1186.0,False
5.696371,2,2,0,37,5,510.2557,1.0615341663360596,974.0,False
5.696514,3,1,0,25,7,645.4398,1.0,1117.0,False
5.696769,3,1,0,40,7,1031.5314,1.0420418977737427,255.0,False
5.696801,4,2,0,137,11,2335.6564,6.342625617980957,1404.0,False
5.696807,4,1,0,657,10,10203.1021,19.1624813079834,2143.0,False
5.696991,4,3,0,55,12,793.3871,1.586774230003357,1594.0,False
5.696991,2,2,0,104,5,1383.4288,5.2780961990356445,620.0,False
5.697029,1,3,0,25,3,320.241,0.0,1179.0,False
5.697065,3,3,0,19,9,501.191,0.0023819999769330025,1668.0,False
5.697361,2,3,0,1456,6,24012.2518,23.0,2208.0,False
5.697361,2,2,0,32,5,446.4522,0.46452200412750244,370.0,False
5.697368,1,3,0,25,3,320.241,0.0,339.0,False
5.697549,4,1,0,195,10,2871.6223,8.486489295959473,742.0,False
5.697549,2,3,0,38,6,486.4208,0.8642079830169678,188.0,False
5.697549,2,2,0,821,5,12849.155,19.27932357788086,188.0,False
5.697549,4,2,0,1300,11,24391.2908,22.513032913208008,742.0,False
5.697806,3,1,0,22,7,567.9825,1.0,1037.0,False
5.697882,4,3,0,191,12,2733.6781,7.0,891.0,False
5.698006,1,2,0,26,2,565.8321,1.1316641569137573,2156.0,False
5.698006,1,1,0,60,1,577.1579,1.3086316585540771,3342.0,False
5.698006,3,1,0,1620,7,30550.9242,19.440738677978516,200.0,False
5.698006,4,3,0,1683,12,28272.9493,23.618358612060547,124.0,False
5.698006,2,1,0,1726,4,31150.4644,25.460186004638672,2609.0,False
5.698006,3,2,0,1538,8,30400.3652,19.480438232421875,2704.0,False
5.698006,3,3,0,1766,9,32091.7115,20.673368453979492,941.0,False
5.69824,4,2,0,51,11,815.9961,0.6319922208786011,691.0,False
5.698637,4,3,0,32,12,471.653,0.7165300250053406,631.0,False
5.698682,1,3,0,63,3,761.8228,3.0945823192596436,1314.0,False
5.699059,4,3,0,1700,12,28608.8648,23.88709259033203,422.0,False
5.699156,4,3,0,83,12,1187.5637,2.6252124309539795,97.0,False
5.699345,2,3,0,40,6,501.1634,1.0116339921951294,1796.0,False
5.699476,3,1,0,45,7,1159.7862,1.2130482196807861,1470.0,False
5.699476,2,1,0,209,4,1899.2153,11.795814514160156,1470.0,False
5.699564,4,3,0,99,12,1414.0403,3.380134344100952,408.0,False
5.700017,2,2,0,58,5,780.2911,2.681746482849121,2468.0,False
5.700063,3,3,0,29,9,769.8236,0.5396472215652466,2057.0,False
5.70075,1,2,0,66,2,1443.0446,2.295362949371338,2744.0,False
