DATE        TIME      a         b         c         
19-Aug-2019 03:20:15   -0.00275 23.2462      3.6975 
19-Aug-2019 15:20:29  -0.002771 23.2935      2.8561 
20-Aug-2019 03:20:42   -0.00284 23.4229    -1.40856 
20-Aug-2019 15:20:56  -0.003079 23.8323    -11.7708 
21-Aug-2019 03:21:09  -0.003065 23.8005     -12.203 
21-Aug-2019 15:21:23  -0.003042 23.7623    -12.3083 
22-Aug-2019 03:21:36  -0.002971 23.6435    -11.9637 
22-Aug-2019 15:21:50  -0.002894 23.5019    -9.08318 
23-Aug-2019 03:22:03  -0.002706 23.1745    -1.30259 
23-Aug-2019 15:22:17  -0.002609 22.9991     2.93813 
24-Aug-2019 03:22:30  -0.002655 23.0896     1.76345 
24-Aug-2019 15:22:44  -0.002529 22.8765     6.64229 
25-Aug-2019 03:22:57  -0.002412  22.671     12.3793 
25-Aug-2019 15:23:11  -0.002444 22.7333     11.5604 
26-Aug-2019 03:23:24  -0.002647  23.077     4.63349 
26-Aug-2019 15:23:38  -0.002552 22.9266     8.43687 
27-Aug-2019 03:23:52  -0.002633 23.0635      4.3811 
27-Aug-2019 15:24:05  -0.002719  23.202     1.91873 
28-Aug-2019 03:24:19  -0.002902 23.5114    -6.27864 
28-Aug-2019 15:24:32  -0.002843 23.4122    -4.30384 
29-Aug-2019 03:24:46  -0.002836 23.4052    -3.96897 
29-Aug-2019 15:24:59  -0.002868 23.4634    -4.86667 
30-Aug-2019 03:25:13  -0.002785 23.3175   -0.957287 
30-Aug-2019 15:25:26  -0.002656  23.124     2.32855 
31-Aug-2019 03:25:40   -0.00268 23.1674     2.48035 
31-Aug-2019 15:25:53  -0.002841 23.4364    -3.17758 
01-Sep-2019 03:26:07  -0.002816 23.3909     -2.3732 
01-Sep-2019 15:26:20  -0.002812 23.3831    -2.38745 
02-Sep-2019 03:26:34  -0.002727 23.2415    0.321723 
02-Sep-2019 15:26:47  -0.002825 23.3961    -2.66634 
03-Sep-2019 03:27:01  -0.002846  23.437    -3.92722 
03-Sep-2019 15:27:14  -0.002778 23.3154    -1.28095 
04-Sep-2019 03:27:28  -0.002803 23.3567    -1.81158 
04-Sep-2019 15:27:42  -0.002792 23.3382   -0.858407 
05-Sep-2019 03:27:55   -0.00287  23.464    -1.37801 
05-Sep-2019 15:28:09  -0.002825  23.379    0.827128 
06-Sep-2019 03:28:22  -0.002738 23.2324     5.26503 
06-Sep-2019 15:28:36  -0.002837 23.4025     2.33001 
07-Sep-2019 03:28:49  -0.002905 23.5172    0.227664 
07-Sep-2019 15:29:03  -0.002928 23.5591   -0.306176 
08-Sep-2019 03:29:16  -0.002968 23.6483    -1.67677 
08-Sep-2019 15:29:30  -0.003005 23.7157    -3.12477 
09-Sep-2019 03:29:43  -0.003135   23.93    -7.16315 
09-Sep-2019 15:29:57  -0.003102 23.8862    -5.48752 
10-Sep-2019 03:30:10  -0.002999 23.7057     -1.2541 
10-Sep-2019 15:30:24  -0.003082 23.8392    -4.10886 
11-Sep-2019 03:30:37  -0.003066 23.8041    -3.17103 
11-Sep-2019 15:30:51  -0.003078 23.8195    -2.76172 
12-Sep-2019 03:31:04  -0.003053 23.7747    -1.62106 
12-Sep-2019 15:31:18     -0.003 23.6832    -0.03349 
13-Sep-2019 03:31:32  -0.003092 23.8416    -3.78694 
13-Sep-2019 15:31:45  -0.003046 23.7597    -2.03523 
14-Sep-2019 03:31:59  -0.003075 23.8127    -3.53671 
14-Sep-2019 15:32:12  -0.003075 23.8142    -4.49216 
15-Sep-2019 03:32:26  -0.002988 23.6816    -2.39132 
15-Sep-2019 15:32:39  -0.002929  23.572    -0.58717 
16-Sep-2019 03:32:53  -0.002936  23.595     -1.8195 
16-Sep-2019 15:33:06  -0.002846 23.4383     1.00642 
17-Sep-2019 03:33:20  -0.003042 23.7495    -5.68981 
17-Sep-2019 15:33:33  -0.002993  23.668    -3.93497 
18-Sep-2019 03:33:47  -0.002938 23.5744   -0.266897 
18-Sep-2019 15:34:00  -0.002986 23.6496    -1.69708 
19-Sep-2019 03:34:14  -0.003034 23.7285    -2.46751 
19-Sep-2019 15:34:27  -0.003133 23.8937    -5.63539 
20-Sep-2019 03:34:41  -0.002905 23.5154     3.18836 
20-Sep-2019 15:34:55  -0.002927 23.5522     2.58422 
21-Sep-2019 03:35:08  -0.003029 23.7137    0.419784 
21-Sep-2019 15:35:22  -0.002965 23.6058     2.71895 
22-Sep-2019 03:35:35  -0.003005 23.6821     1.63812 
22-Sep-2019 15:35:49  -0.002941 23.5817     3.95611 
23-Sep-2019 03:36:02   -0.00311 23.8747    -1.73121 
23-Sep-2019 15:36:16   -0.00299  23.675     3.24196 
24-Sep-2019 03:36:29   -0.00301 23.6948     3.37226 
24-Sep-2019 15:36:43  -0.003108 23.8618   -0.535859 
25-Sep-2019 03:36:56  -0.003067 23.7879     1.21607 
25-Sep-2019 15:37:10     -0.003 23.6814     2.92757 
26-Sep-2019 03:37:23  -0.002986 23.6483     3.81429 
26-Sep-2019 15:37:37  -0.003147 23.9149    -2.94886 
27-Sep-2019 03:37:50  -0.003033 23.7382    -1.75926 
27-Sep-2019 15:38:04   -0.00308 23.8033    -2.59399 
28-Sep-2019 03:38:17  -0.003039 23.7401    -1.79779 
28-Sep-2019 15:38:31  -0.003111 23.8488    -4.11772 
29-Sep-2019 03:38:45  -0.003071 23.7833    -3.63969 
29-Sep-2019 15:38:58  -0.003067 23.7756    -3.65822 
30-Sep-2019 03:39:12  -0.003135 23.8906    -6.30976 
30-Sep-2019 15:39:25  -0.002977 23.6191    -1.03792 
01-Oct-2019 03:39:39  -0.003014 23.6776    -2.29186 
01-Oct-2019 15:39:52  -0.003045 23.7285    -4.12271 
02-Oct-2019 03:40:06   -0.00317 23.9499    -8.13733 
02-Oct-2019 15:40:19  -0.003317 24.1987    -11.9752 
03-Oct-2019 03:40:33  -0.003221 24.0375    -8.33952 
03-Oct-2019 15:40:46  -0.003325 24.2241     -11.586 
04-Oct-2019 03:41:00   -0.00334 24.2447    -12.2112 
04-Oct-2019 15:41:13  -0.003332 24.2436    -10.8802 
05-Oct-2019 03:41:27  -0.003185 23.9885    -5.81154 
05-Oct-2019 15:41:40   -0.00295 23.5948    0.209291 
06-Oct-2019 03:41:54   -0.00298 23.6508    -1.35885 
06-Oct-2019 15:42:08  -0.002977 23.6449    -1.04885 
07-Oct-2019 03:42:21   -0.00296 23.6123   -0.164191 
07-Oct-2019 15:42:35  -0.003101 23.8448    -4.77525 
08-Oct-2019 03:42:48  -0.003214 24.0334    -8.25567 
08-Oct-2019 15:43:02  -0.003405 24.3578    -13.3123 
09-Oct-2019 03:43:15  -0.003403 24.3483    -11.4197 
09-Oct-2019 15:43:29  -0.003411 24.3619    -11.7088 
10-Oct-2019 03:43:42  -0.003488 24.4923    -14.2916 
10-Oct-2019 15:43:56  -0.003351  24.269    -8.99113 
11-Oct-2019 03:44:09  -0.003303 24.1892    -6.92758 
11-Oct-2019 15:44:23  -0.003261 24.1219    -5.87194 
12-Oct-2019 03:44:36  -0.003275 24.1499    -6.46617 
12-Oct-2019 15:44:50  -0.003316 24.2226    -8.94064 
13-Oct-2019 03:45:03  -0.003274  24.152    -7.43971 
13-Oct-2019 15:45:17  -0.003296 24.1922    -8.66827 
14-Oct-2019 03:45:30  -0.003362 24.3037    -11.4146 
14-Oct-2019 15:45:44    -0.0033 24.2006    -9.96672 
15-Oct-2019 03:45:58  -0.003342 24.2655    -11.1623 
15-Oct-2019 15:46:11  -0.003097 23.8543    -1.84967 
16-Oct-2019 03:46:25    -0.0029 23.5335     4.24933 
16-Oct-2019 15:46:38  -0.002829 23.3968     6.98728 
17-Oct-2019 03:46:52  -0.002762 23.2851     9.54862 
17-Oct-2019 15:47:05  -0.002802 23.3602     8.48676 
18-Oct-2019 03:47:19  -0.002666  23.138     12.3236 
18-Oct-2019 15:47:32  -0.002932 23.5832     3.00899 
19-Oct-2019 03:47:46  -0.003087 23.8518    -3.08733 
19-Oct-2019 15:47:59  -0.003025 23.7613   -0.977268 
20-Oct-2019 03:48:13  -0.002976 23.6768    0.642921 
20-Oct-2019 15:48:26   -0.00281 23.3801     4.07868 
21-Oct-2019 03:48:40   -0.00302 23.7282     -3.7581 
21-Oct-2019 15:48:53  -0.003028 23.7345    -4.07665 
22-Oct-2019 03:49:07  -0.002959 23.6089   -0.824944 
22-Oct-2019 15:49:21  -0.002963 23.6076    -1.16142 
23-Oct-2019 03:49:34  -0.003037 23.7392    -4.72943 
23-Oct-2019 15:49:48    -0.0033  24.174    -12.1982 
24-Oct-2019 03:50:01  -0.003213 24.0337    -10.3124 
24-Oct-2019 15:50:15  -0.003154 23.9333     -7.2266 
25-Oct-2019 03:50:28  -0.003307 24.2029    -12.6336 
25-Oct-2019 15:50:42  -0.003179 24.0097    -8.68746 
26-Oct-2019 03:50:55  -0.003246 24.1205    -11.4367 
26-Oct-2019 15:51:09  -0.003123 23.9176    -6.90074 
27-Oct-2019 03:51:22  -0.003135 23.9348     -8.0112 
27-Oct-2019 15:51:36  -0.003084 23.8529    -7.36844 
28-Oct-2019 03:51:49  -0.002968 23.6515    -3.95711 
28-Oct-2019 15:52:03  -0.003019 23.7284    -6.72344 
29-Oct-2019 03:52:16  -0.002975 23.6513    -5.61427 
29-Oct-2019 15:52:30  -0.002932 23.5731    -4.84369 
30-Oct-2019 03:52:43  -0.002906 23.5261    -5.30402 
30-Oct-2019 15:52:57  -0.002904 23.5268    -6.61897 
31-Oct-2019 03:53:11  -0.002912 23.5383     -8.9147 
31-Oct-2019 15:53:24  -0.002874 23.4691    -7.33932 
01-Nov-2019 03:53:38  -0.002785 23.3152    -3.56937 
01-Nov-2019 15:53:51  -0.002797 23.3454    -4.51316 
02-Nov-2019 03:54:05  -0.002768 23.2909    -2.83482 
02-Nov-2019 15:54:18  -0.002804 23.3556    -3.81116 
03-Nov-2019 03:54:32  -0.002718 23.2101    0.642936 
03-Nov-2019 15:54:45   -0.00265 23.0963      3.8476 
04-Nov-2019 03:54:59  -0.002664 23.1152     3.25677 
04-Nov-2019 15:55:12  -0.002748 23.2471    0.758789 
05-Nov-2019 03:55:26  -0.002807 23.3543    -0.83666 
05-Nov-2019 15:55:39  -0.002751 23.2522     1.56217 
06-Nov-2019 03:55:53  -0.002804 23.3443    0.113526 
06-Nov-2019 15:56:06  -0.003025 23.7255    -8.14371 
07-Nov-2019 03:56:20  -0.003091 23.8393    -10.4225 
07-Nov-2019 15:56:33  -0.003061 23.8067    -9.16152 
08-Nov-2019 03:56:47  -0.003061 23.8082    -8.82227 
08-Nov-2019 15:57:01  -0.003177 24.0023    -12.6421 
09-Nov-2019 03:57:14  -0.003171 23.9917    -12.5996 
09-Nov-2019 15:57:28  -0.003093 23.8535    -9.79981 
10-Nov-2019 03:57:41  -0.003105 23.8769    -10.3063 
10-Nov-2019 15:57:55  -0.003103 23.8622    -10.3578 
11-Nov-2019 03:58:08  -0.003077 23.8136    -9.49242 
11-Nov-2019 15:58:22  -0.002897 23.4996    -1.77581 
12-Nov-2019 03:58:35  -0.002989 23.6499    -4.65077 
12-Nov-2019 15:58:49  -0.002891 23.4856   -0.188944 
13-Nov-2019 03:59:02  -0.002772 23.2763     5.04967 
13-Nov-2019 15:59:16  -0.002684 23.1273     8.79487 
14-Nov-2019 03:59:29  -0.002702 23.1568     8.88214 
14-Nov-2019 15:59:43  -0.002812 23.3509     5.07698 
15-Nov-2019 03:59:56  -0.002826 23.3792     5.01314 
15-Nov-2019 16:00:10   -0.00281  23.356     6.23351 
16-Nov-2019 04:00:24  -0.002851 23.4366      6.1378 
16-Nov-2019 16:00:37  -0.002842 23.4157     7.67026 
17-Nov-2019 04:00:51  -0.002914 23.5319     5.74223 
17-Nov-2019 16:01:04  -0.002845 23.4211     8.63603 
18-Nov-2019 04:01:18  -0.002816 23.3628     10.0567 
18-Nov-2019 16:01:31  -0.002896 23.5012     6.93699 
19-Nov-2019 04:01:45  -0.002966 23.6199     4.05321 
19-Nov-2019 16:01:58   -0.00304 23.7397     1.14406 
20-Nov-2019 04:02:12  -0.003011  23.695     1.36338 
20-Nov-2019 16:02:25  -0.002984 23.6514     1.56016 
21-Nov-2019 04:02:39   -0.00302 23.7153   -0.535499 
21-Nov-2019 16:02:52  -0.002986 23.6595    0.290027 
22-Nov-2019 04:03:06  -0.003018 23.7086    -1.86019 
22-Nov-2019 16:03:19  -0.003067 23.7958    -3.91372 
23-Nov-2019 04:03:33  -0.003094 23.8369    -4.79282 
23-Nov-2019 16:03:46  -0.003234 24.0718    -9.44972 
24-Nov-2019 04:04:00  -0.003224 24.0511    -8.63412 
24-Nov-2019 16:04:14  -0.003346 24.2552    -13.1859 
25-Nov-2019 04:04:27  -0.003254  24.105    -8.85375 
25-Nov-2019 16:04:41  -0.003239 24.0787    -7.92144 
26-Nov-2019 04:04:54  -0.003301 24.1872    -9.67583 
26-Nov-2019 16:05:08  -0.003315 24.2153    -10.2761 
27-Nov-2019 04:05:21  -0.003348 24.2737    -11.1483 
27-Nov-2019 16:05:35  -0.003323 24.2289    -9.26017 
28-Nov-2019 04:05:48  -0.003456 24.4472    -14.4642 
14-Dec-2019 04:13:01  -0.004747 26.5832    -48.5819 
14-Dec-2019 16:13:15  -0.004267 25.7763    -31.5682 
15-Dec-2019 04:13:28  -0.003956 25.2531    -20.0567 
15-Dec-2019 16:13:42  -0.003779 24.9643     -15.623 
16-Dec-2019 04:13:55  -0.003889 25.1503     -21.706 
16-Dec-2019 16:14:09  -0.003669  24.786    -14.2607 
17-Dec-2019 04:14:22  -0.003281 24.1369    -1.98593 
17-Dec-2019 16:14:36  -0.003041 23.7555     5.74372 
18-Dec-2019 04:14:50  -0.003185 23.9818     1.82704 
18-Dec-2019 16:15:03   -0.00343 24.3805    -4.97313 
19-Dec-2019 04:15:17  -0.003277 24.1239    0.980938 
19-Dec-2019 16:15:30  -0.003278 24.1224    0.244566 
20-Dec-2019 04:15:44  -0.003325 24.2073    -2.50045 
20-Dec-2019 16:15:57  -0.003374 24.2924    -9.34942 
21-Dec-2019 04:16:11  -0.003121  23.871    -1.46308 
21-Dec-2019 16:16:24  -0.003147 23.9246    -3.33993 
22-Dec-2019 04:16:38  -0.003104 23.8607    -3.45603 
22-Dec-2019 16:16:51  -0.003044  23.756    -1.03751 
23-Dec-2019 04:17:05  -0.002957 23.6195     1.68972 
23-Dec-2019 16:17:18  -0.002916 23.5559     4.86314 
24-Dec-2019 04:17:32  -0.002936 23.5942     3.68475 
24-Dec-2019 16:17:45  -0.002897 23.5417     5.16064 
25-Dec-2019 04:17:59  -0.002875 23.4997     6.96082 
25-Dec-2019 16:18:12   -0.00296 23.6412      4.1371 
26-Dec-2019 04:18:26  -0.002949 23.6186     4.07378 
26-Dec-2019 16:18:40  -0.002974 23.6641     4.19727 
27-Dec-2019 04:18:53  -0.002995  23.696     4.06837 
27-Dec-2019 16:19:07   -0.00296 23.6363     4.78678 
28-Dec-2019 04:19:20  -0.003044 23.7794    0.108117 
28-Dec-2019 16:19:34  -0.002884 23.5116     4.53402 
29-Dec-2019 04:19:47  -0.002978 23.6605    0.630049 
29-Dec-2019 16:20:01  -0.002815 23.3772     3.41729 
30-Dec-2019 04:20:14  -0.002867 23.4701    -1.51134 
30-Dec-2019 16:20:28  -0.002901 23.5159    -4.34415 
31-Dec-2019 04:20:41  -0.002995  23.671    -7.89111 
31-Dec-2019 16:20:55  -0.003037 23.7407    -9.03089 
01-Jan-2020 04:21:08  -0.003057  23.774    -9.94025 
01-Jan-2020 16:21:22  -0.003199   24.02    -13.9585 
02-Jan-2020 04:21:35  -0.003142 23.9248    -11.8976 
02-Jan-2020 16:21:49  -0.003211 24.0357    -13.9191 
03-Jan-2020 04:22:02  -0.002918  23.553    -4.04096 
03-Jan-2020 16:22:16  -0.002997 23.6903    -6.82883 
04-Jan-2020 04:22:30  -0.002929 23.5833    -4.14475 
04-Jan-2020 16:22:43   -0.00312 23.8986    -10.5853 
05-Jan-2020 04:22:57  -0.002995 23.6892    -5.50794 
05-Jan-2020 16:23:10  -0.002924 23.5691    -2.54773 
06-Jan-2020 04:23:24  -0.003078  23.823    -7.46392 
06-Jan-2020 16:23:37  -0.003076 23.8172    -7.15063 
07-Jan-2020 04:23:51  -0.003309 24.1997    -14.8193 
07-Jan-2020 16:24:04  -0.003071    23.8    -5.85127 
08-Jan-2020 04:24:18  -0.003186 23.9879    -8.02494 
08-Jan-2020 16:24:31  -0.003192 23.9972    -8.41128 
09-Jan-2020 04:24:45  -0.003135 23.8976    -6.64639 
09-Jan-2020 16:24:58  -0.003175 23.9648    -7.90085 
10-Jan-2020 04:25:12  -0.002918 23.5364     2.00978 
10-Jan-2020 16:25:25  -0.002922 23.5485     1.93294 
11-Jan-2020 04:25:39  -0.002961  23.614    0.165096 
11-Jan-2020 16:25:53  -0.003084  23.819    -3.85501 
12-Jan-2020 04:26:06  -0.003069 23.7986    -2.86748 
12-Jan-2020 16:26:20  -0.003035 23.7408    -1.44779 
13-Jan-2020 04:26:33  -0.003353 24.2789    -12.5695 
13-Jan-2020 16:26:47   -0.00335 24.2816    -11.1295 
14-Jan-2020 04:27:00  -0.003458 24.4681     -13.409 
14-Jan-2020 16:27:14  -0.003339 24.2588    -7.66192 
15-Jan-2020 04:27:27  -0.003235 24.0897    -4.26775 
15-Jan-2020 16:27:41  -0.003254 24.1175    -5.22473 
16-Jan-2020 04:27:54  -0.003277 24.1556    -5.47618 
16-Jan-2020 16:28:08  -0.003263   24.12    -4.90503 
17-Jan-2020 04:28:21  -0.003088 23.8197     1.27316 
17-Jan-2020 16:28:35  -0.002925 23.5454     7.08416 
18-Jan-2020 04:28:48  -0.002938 23.5679     6.78967 
18-Jan-2020 16:29:02  -0.002918 23.5426      7.6847 
19-Jan-2020 04:29:15  -0.002856 23.4289      9.9132 
19-Jan-2020 16:29:29  -0.002839 23.4095     10.5008 
20-Jan-2020 04:29:43  -0.002803  23.358     11.9464 
20-Jan-2020 16:29:56  -0.002801  23.365     11.9741 
21-Jan-2020 04:30:10  -0.002902 23.5176     8.57294 
21-Jan-2020 16:30:23  -0.003018 23.7134     3.34186 
22-Jan-2020 04:30:37  -0.003176 23.9838    -3.67958 
22-Jan-2020 16:30:50  -0.003269 24.1326    -8.14074 
23-Jan-2020 04:31:04  -0.003189 23.9982     -5.4639 
23-Jan-2020 16:31:17  -0.003189 23.9982     -5.4639 
24-Jan-2020 04:31:31  -0.003202 24.0299    -6.69855 
24-Jan-2020 16:31:44  -0.003181 23.9921    -6.44722 
25-Jan-2020 04:31:58  -0.003227 24.0764    -9.55321 
25-Jan-2020 16:32:11  -0.003087 23.8444     -4.7741 
26-Jan-2020 04:32:25  -0.003392 24.3514    -15.0617 
26-Jan-2020 16:32:38   -0.00339 24.3479    -14.9859 
28-Jan-2020 16:33:33  -0.003606 24.6806    -19.0474 
29-Jan-2020 04:33:46  -0.003523 24.5462    -15.8129 
29-Jan-2020 16:34:00  -0.003576 24.6403    -18.5709 
30-Jan-2020 04:34:13  -0.003473 24.4627    -14.4133 
30-Jan-2020 16:34:27  -0.003485 24.4826    -15.0262 
31-Jan-2020 04:34:40  -0.003369 24.2961    -11.6225 
31-Jan-2020 16:34:54  -0.003363 24.2938     -10.452 
01-Feb-2020 04:35:07  -0.003427 24.3975    -11.9042 
01-Feb-2020 16:35:21  -0.003302 24.1858    -5.92687 
02-Feb-2020 04:35:34  -0.003426 24.4023    -9.57795 
02-Feb-2020 16:35:48  -0.003426 24.3918    -7.49124 
03-Feb-2020 04:36:01   -0.00362 24.7098    -12.6069 
03-Feb-2020 16:36:15  -0.003598 24.6799    -11.8423 
04-Feb-2020 04:36:28  -0.003491 24.4965    -8.18732 
04-Feb-2020 16:36:42  -0.003576  24.644    -10.8924 
05-Feb-2020 04:36:56  -0.003543 24.5793    -9.33712 
05-Feb-2020 16:37:09  -0.003539 24.5852    -9.66087 
06-Feb-2020 04:37:23  -0.003399 24.3557    -5.81832 
06-Feb-2020 16:37:36  -0.003499 24.5243    -9.36229 
07-Feb-2020 04:37:50  -0.003528 24.5814    -10.3677 
07-Feb-2020 16:38:03    -0.0036 24.7023     -13.893 
08-Feb-2020 04:38:17   -0.00377 24.9874    -19.5383 
08-Feb-2020 16:38:30  -0.003721 24.9094    -18.0524 
09-Feb-2020 04:38:44  -0.003749 24.9523    -18.9546 
09-Feb-2020 16:38:57  -0.003579 24.6674    -13.7486 
10-Feb-2020 04:39:11  -0.003555 24.6237    -13.8397 
10-Feb-2020 16:39:24  -0.003496 24.5246    -11.4132 
11-Feb-2020 04:39:38  -0.003198 24.0269    -1.83349 
11-Feb-2020 16:39:51  -0.003102 23.8605     1.68499 
12-Feb-2020 04:40:05  -0.003053 23.7758      3.1115 
12-Feb-2020 16:40:19  -0.002919 23.5474     8.66366 
13-Feb-2020 04:40:32  -0.002949 23.6064     8.49646 
13-Feb-2020 16:40:46  -0.002835 23.4123     12.9711 
14-Feb-2020 04:40:59  -0.002758 23.2761      14.608 
14-Feb-2020 16:41:13  -0.002919 23.5496     8.97663 
15-Feb-2020 04:41:26  -0.003036 23.7434     4.70603 
15-Feb-2020 16:41:40  -0.003239 24.0873    -2.37174 
16-Feb-2020 04:41:53  -0.003255 24.1135     -3.2913 
16-Feb-2020 16:42:07   -0.00325 24.1074    -2.97861 
17-Feb-2020 04:42:20  -0.003085 23.8537     3.27935 
17-Feb-2020 16:42:34  -0.003133 23.9378     1.89779 
18-Feb-2020 04:42:47  -0.003249 24.1333     -1.3696 
18-Feb-2020 16:43:01  -0.003298 24.2114    -2.79258 
19-Feb-2020 04:43:14  -0.003288 24.1971    -2.87903 
19-Feb-2020 16:43:28  -0.003312 24.2306     -3.7759 
20-Feb-2020 04:43:41  -0.003452 24.4612     -8.6249 
20-Feb-2020 16:43:55  -0.003356 24.2976    -5.57236 
21-Feb-2020 04:44:09  -0.003242 24.1072    -2.72834 
21-Feb-2020 16:44:22  -0.003349 24.2919    -7.80901 
22-Feb-2020 04:44:36   -0.00359 24.6824    -14.5547 
22-Feb-2020 16:44:49  -0.003514 24.5679    -12.3304 
23-Feb-2020 04:45:03   -0.00342 24.4097    -8.62036 
23-Feb-2020 16:45:16    -0.0036 24.7036    -14.8135 
24-Feb-2020 04:45:30  -0.003631 24.7474    -15.7341 
24-Feb-2020 16:45:43  -0.003399 24.3611    -6.10874 
25-Feb-2020 04:45:57  -0.003217 24.0571   -0.121471 
25-Feb-2020 16:46:10  -0.003046 23.7626     5.50555 
26-Feb-2020 04:46:24  -0.003054 23.7731     4.53676 
26-Feb-2020 16:46:37  -0.002983 23.6548     7.29903 
27-Feb-2020 04:46:51  -0.003015 23.7031     5.73943 
27-Feb-2020 16:47:04  -0.002848 23.4195     10.2891 
28-Feb-2020 04:47:18  -0.002978 23.6487     2.52857 
28-Feb-2020 16:47:31   -0.00318 23.9838     -5.7115 
29-Feb-2020 04:47:45  -0.003181 23.9906    -8.08624 
29-Feb-2020 16:47:59  -0.003415 24.3838    -17.2647 
01-Mar-2020 04:48:12  -0.003321 24.2351     -15.208 
01-Mar-2020 16:48:26  -0.003418 24.4003    -18.5696 
02-Mar-2020 04:48:39  -0.003159 23.9531    -9.14503 
02-Mar-2020 16:48:53  -0.003123 23.8933    -8.23148 
03-Mar-2020 04:49:06  -0.003138 23.9147    -8.13211 
03-Mar-2020 16:49:20   -0.00312 23.8816    -7.60513 
04-Mar-2020 04:49:33  -0.003147 23.9269    -8.76617 
04-Mar-2020 16:49:47  -0.003148  23.928    -8.41573 
05-Mar-2020 04:50:00  -0.003218 24.0464     -10.961 
05-Mar-2020 16:50:14  -0.003281 24.1525    -13.0531 
06-Mar-2020 04:50:27  -0.003326 24.2313     -14.558 
06-Mar-2020 16:50:41  -0.003152 23.9562    -8.47046 
07-Mar-2020 04:50:54  -0.003092 23.8652     -5.5923 
07-Mar-2020 16:51:08  -0.003073 23.8466    -4.64305 
08-Mar-2020 04:51:22  -0.003067 23.8425    -3.63324 
08-Mar-2020 16:51:35  -0.003115 23.9136    -3.30272 
09-Mar-2020 04:51:49  -0.003081 23.8475    -1.52527 
09-Mar-2020 16:52:02  -0.003313 24.2146    -8.95762 
10-Mar-2020 04:52:16  -0.003363 24.2956    -10.1171 
10-Mar-2020 16:52:29  -0.003352 24.2666    -9.68614 
11-Mar-2020 04:52:43  -0.003265 24.1167    -6.87021 
11-Mar-2020 16:52:56  -0.003215 24.0346     -6.0511 
12-Mar-2020 04:53:10  -0.003298  24.177    -8.71312 
12-Mar-2020 16:53:23  -0.003138 23.9049     -2.7354 
13-Mar-2020 04:53:37  -0.003078    23.8   -0.687423 
13-Mar-2020 16:53:50  -0.003085 23.8118     -1.1223 
14-Mar-2020 04:54:04  -0.003151 23.9231    -3.30608 
14-Mar-2020 16:54:17   -0.00315 23.9152    -2.39984 
15-Mar-2020 04:54:31  -0.003097 23.8317   -0.626821 
15-Mar-2020 16:54:44   -0.00319      24     -3.8382 
16-Mar-2020 04:54:58  -0.003124 23.8923   -0.818189 
16-Mar-2020 16:55:12  -0.003164 23.9561    -1.98559 
17-Mar-2020 04:55:25  -0.003148 23.9283    -1.39534 
17-Mar-2020 16:55:39  -0.003053 23.7737       1.515 
18-Mar-2020 04:55:52  -0.002951 23.6031     5.31513 
18-Mar-2020 16:56:06  -0.002927 23.5525     6.75285 
19-Mar-2020 04:56:19  -0.003075 23.8031    0.344283 
19-Mar-2020 16:56:33  -0.003047   23.76    0.527602 
20-Mar-2020 04:56:46  -0.002923 23.5556     5.05406 
20-Mar-2020 16:57:00  -0.003065 23.7894    0.635439 
21-Mar-2020 04:57:13   -0.00314 23.9164     -2.0617 
21-Mar-2020 16:57:27  -0.003383 24.3315    -9.38715 
22-Mar-2020 04:57:40  -0.003323 24.2285    -6.09156 
22-Mar-2020 16:57:54   -0.00331 24.2068    -4.15376 
23-Mar-2020 04:58:07   -0.00329 24.1806    -3.63442 
23-Mar-2020 16:58:21  -0.003306  24.207    -3.76329 
24-Mar-2020 04:58:35  -0.003322 24.2339    -4.33025 
24-Mar-2020 16:58:48  -0.003305 24.2136    -4.11808 
25-Mar-2020 04:59:02  -0.003333 24.2599    -4.45343 
25-Mar-2020 16:59:15  -0.003401 24.3732    -6.57943 
26-Mar-2020 04:59:29  -0.003465 24.4814    -9.24548 
26-Mar-2020 16:59:42  -0.003589 24.6845    -14.2547 
27-Mar-2020 04:59:56  -0.003575 24.6607    -13.5361 
27-Mar-2020 17:00:09  -0.003524 24.5651    -13.0361 
28-Mar-2020 05:00:23  -0.003536 24.5827    -13.5765 
28-Mar-2020 17:00:36  -0.003501 24.5229    -11.7494 
29-Mar-2020 05:00:50  -0.003261 24.1249    -2.79581 
29-Mar-2020 17:01:03  -0.003239 24.0854    -1.41102 
30-Mar-2020 05:01:17  -0.003275 24.1485    -2.53052 
30-Mar-2020 17:01:30  -0.003224 24.0595   -0.232081 
31-Mar-2020 05:01:44  -0.003205 24.0345    0.354627 
31-Mar-2020 17:01:57  -0.003167 23.9724     1.85051 
01-Apr-2020 05:02:11   -0.00341  24.383    -3.87205 
01-Apr-2020 17:02:25  -0.003465 24.4743    -5.58825 
02-Apr-2020 05:02:38  -0.003485 24.5114    -6.36458 
02-Apr-2020 17:02:52   -0.00365 24.7913    -11.8218 
03-Apr-2020 05:03:05  -0.003704 24.8827    -13.3379 
03-Apr-2020 17:03:19  -0.003855 25.1344    -17.5965 
04-Apr-2020 05:03:32  -0.003928 25.2491    -20.3828 
04-Apr-2020 17:03:46  -0.004035 25.4322    -23.1963 
05-Apr-2020 05:03:59  -0.003972 25.3213    -20.0895 
05-Apr-2020 17:04:13  -0.003887 25.1757    -16.6652 
06-Apr-2020 05:04:26  -0.003893 25.1767    -15.8916 
